DECHERT LLP,HO,Times SquareEC4V 4QQ,020 7184 7000,operations@sra.org.uk, 020 7184 7001,: http://www.dechert.com,389648
DEIBEL & ALLEN,HO,10 Franklin RoadBN41 1AN,01273 430999,jdeibel@da-law.co.uk, 01273 430640,: http://www.deibelandallen.co.uk,67830
DELLAPINA & CO SOLICITORS LTD,HO,Caledonian HouseWA16 6AG,01565 634100,info@dellapina.co.uk, 01565 621300,: http://www.dellapina.co.uk,471131
DENTON WILDE SAPTE LLP,HO,One Fleet PlaceEC4M 7WS,020 7246 7000,operations@sra.org.uk, 020 7246 7777,: http://www.dentonwildesapte.com,447523
DENTON WILDE SAPTE LLP,BRN,5 Chancery LaneEC4A 1BU,,operations@sra.org.uk,,,447524
DENTON WILDE SAPTE LLP,BRN,The PinnacleMK9 1FE,,operations@sra.org.uk,,: http://www.dentonwildesapte.com,447525
DENTON WILDE SAPTE LLP,BRN,124 Chancery LaneWC2A 1PT,,operations@sra.org.uk,,,492445
DEVEREAUX SOLICITORS,HO,Oldebourne HouseWC2A 1JE,020 7242 7766,operations@sra.org.uk, 020 7242 8879,: http://www.devereaux-solicitors.com,428395
DICKINSON DEES LLP,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 274 9100,: http://www.dickinson-dees.com,449247
DICKINSON DEES LLP,BRN,Camden HouseTS17 6QY,01642 631700,law@dickinson-dees.com, 01642 631701,: http://www.dickinson-dees.com,449248
DICKINSON DEES LLP,BRN,One TrinityNE1 2HF,0191 279 9000,law@dickinson-dees.com, 0191 279 9100,: http://www.dickinson-dees.com,449249
DICKINSON DEES LLP,BRN,The Chocolate WorksYO23 1DE,01904 612233,law@dickinson-dees.com, 01904 464 350,: http://www.dickinson-dees.com,460169
DICKINSON DEES LLP,BRN,Gate HouseEC4M 7LG,0844 984 1500,law@dickinson-dees.com, 0844 984 1501,: http://www.dickinson-dees.com,510450
DIXON PHILLIPS LIMITED,HO,Bateman HouseCB2 1LQ,01223 352 007,paul@dixon-phillips.co.uk,,: http://www.dixon-phillips.co.uk,500042
DL LEGAL LLP,HO,Rahere HouseN13 4JR,0845 456 9800,nick.lockett@dllegal.com, 0207 990 8900,: http://www.dllegal.com,389348
DLA PIPER INTERNATIONAL LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk,,,386993
DLA PIPER UK LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk, 0207 796 6666,: http://www.dlapiper.com,401322
DLA PIPER UK LLP,BRN,1 St Paul's PlaceS1 2JX,08700 111 111,operations@sra.org.uk,,,401419
DLA PIPER UK LLP,BRN,Princes ExchangeLS1 4BY,+44 (0) 8700 111 111,operations@sra.org.uk, +44 (0) 113 369 2369,: http://www.dlapiper.com,401422
DLA PIPER UK LLP,BRN,Victoria Square HouseB2 4DL,08700 111 111,operations@sra.org.uk, 0121 262 5794,: http://www.dlapiper.com,401423
DLA PIPER UK LLP,BRN,Seventh FloorL2 0NH,08700 111 111,operations@sra.org.uk, 0151 236 9208,,401424
DLA PIPER UK LLP,BRN,101 Barbirolli SquareM2 3DL,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401425
DLA PIPER UK LLP,BRN,Carlton HouseM2 5PE,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401426
DMH STALLARD LLP,HO,100 Queens RoadBN1 3YB,01273 329833,operations@sra.org.uk, 01273 735801,: http://www.dmhstallard.com,490576
DMH STALLARD LLP,BRN,Gainsborough HouseRH11 7FZ,01293 605000,operations@sra.org.uk, 01293 543 760,: http://www.dmhstallard.com,490578
DMH STALLARD LLP,BRN,6 New Street SquareEC4A 3BF,0207 822 1500,operations@sra.org.uk, 0207 842 2333,,490579
DMH TRUSTEES LTD,HO,100 Queens RoadBN1 3YB,01273 329833,operations@sra.org.uk, 01273 202885,: http://www.dmhstallard.com,79599
DMH TRUSTEES LTD,BRN,Gainborough HouseRH11 7PZ,01293 605000,operations@sra.org.uk, 01293 543760,: http://www.dmhstallard.com,79602
DMH TRUSTEES LTD,BRN,6 New Street SquareEC4A 3BF,0207 423 1000,operations@sra.org.uk, 0207 481 3002,: http://www.dmhstallard.com,441923
DORSEY & WHITNEY (EUROPE) LLP,HO,21 Wilson StreetEC2M 2TD,020 7588 0800,london@dorsey.com, 020 7588 0555,: http://www.dorsey.com,272016
DREW & CO,HO,64 Hereford RoadW2 5AJ,020 7221 0009,info@drewlaw.co.uk, 020 7313 9993,,325401
DREW & CO,BRN,Vicarage HouseW8 4DB,020 7221 0009,operations@sra.org.uk, 020 7313 9993,,441599
DTM LEGAL LLP,HO,Archway HouseCH1 3DR,01244 354800,alison.brennan@dtmlegal.com, 01244 403485,: http://www.dtmlegal.com,492779
DUANE  MORRIS,HO,10 Chiswell StreetEC1Y 4UQ,020 7786 2100,salaws@duanemorris.com, 020 7786 2101,: http://www.duanemorris.com,310992
DUNDAS & WILSON LLP,HO,North West WingWC2B 4EZ,020 7240 2401,operations@sra.org.uk, 020 7420 2448,: http://www.dundas-wilson.com,406303
DWF LLP,HO,Centurion HouseM3 3AA,0161 603 5000,enquiries@dwf.co.uk, 0161 603 5050,: http://www.dwf.co.uk,469044
DWF LLP,BRN,5 St Paul's SquareL3 9AE,0151 907 3000,enqurires@dwf.co.uk, 0151 907 3030,: http://www.dwf.co.uk,469061
DWF LLP,BRN,Bridgewater PlaceLS11 5Dy,0113 261 6000,enquiries@dwf.co.uk, 0870 094 0939,: http://www.dwf.co.uk,469063
DWF LLP,BRN,6 Winckley SquarePR1 3JJ,01772 556677,enquiries@dwf.co.uk, 0870 166 7161,: http://www.dwf.co.uk,469064
DWF LLP,BRN,Capital HouseEC4N 7BL,0207 645 9500,enquiries@dwf.co.uk, 0207 645 9501,: http://www.dwf.co.uk,489807
E S N SOLICITORS,BRN,141 Wood End LaneB24 8BD,0121 377 7773,operations@sra.org.uk, 0121 377 6621,: http://www.esnsolicitors.com,498995
EATONS,HO,The Old LibraryBD1 3LH,01274 728327,enquiries@eatons-solicitors.co.uk, 01274 305056,: http://www.eatons-solicitors.co.uk,49116
EDWARDS ANGELL PALMER & DODGE UK LLP,HO,1 Fetter LaneEC4A 1JB,020 7583 4055,operations@sra.org.uk, 020 7353 7377,: http://www.eapdlaw.com,472034
EDWARDS DUTHIE,BRN,517-519 Barking RoadE13 8PT,0208 471 8115,operations@sra.org.uk, 020 8552 5705,,332629
EEI SOLICITORS,HO,1 Bridport StreetL3 5QF,0151 707 8004,eeisolicitors@googlemail.com, 0151 707 8004,: http://www.eeisolicitors.org.uk,462667
ELSE SOLICITORS LLP,HO,First AvenueDE14 2WE,01283 526200,helen.herniman@else.co.uk, 01283 510140,: http://www.elselaw.co.uk,513399
ENT-LAW,HO,Grange Farm Business ParkSO32 2HD,01329 834100,paul@ent-law.co.uk, 01329 834448,,344602
EPSTEIN ROSEMBLUM MAOZ LAW OFFICE,BRN,Unit 2  Palace CourtNW3 6DN,,Rosenblum@erm-law.com,,: http://www.erm-law.com,510897
EVERSHEDS LLP,HO,One Wood StreetEC2V 7WS,0845 497 9797,operations@sra.org.uk, 0845 497 4919,: http://www.eversheds.com,383181
EVERSHEDS LLP,BRN,115 Colmore RowB3 3AL,0845 497 9797,operations@sra.org.uk, 0845 497 1900,: http://www.eversheds.com,383182
EVERSHEDS LLP,BRN,Eversheds HouseM1 5ES,0845 497 9797,operations@sra.org.uk, 0845 497 8888,: http://www.eversheds.com,383183
EVERSHEDS LLP,BRN,Bridgewater PlaceLS11 5DR,0845 497 9797,operations@sra.org.uk, 0845 498 4994,: http://www.eversheds.com,383184
EVERSHEDS LLP,BRN,Central Square SouthNE1 3XX,0845 497 9797,operations@sra.org.uk, 0845 497 6499,: http://www.eversheds.com,383187
EVERSHEDS LLP,BRN,1 Royal Standard PlaceNG1 6FZ,0845 497 9797,operations@sra.org.uk, 0845 497 7477,: http://www.eversheds.com,383189
EVERSHEDS LLP,BRN,Franciscan HouseIP1 1UR,0845 497 9797,operations@sra.org.uk, 0845 497 2431,: http://www.eversheds.com,383190
EVERSHEDS LLP,BRN,Kett HouseCB1 2JY,0845 497 9797,operations@sra.org.uk, 0845 497 3777,: http://www.eversheds.com,383191
EVERYMAN LEGAL LIMITED,HO,Unit 1G  Network PointOX29 0YN,0845 868 0960,james.hunt@everymanlegal.com, 0845 868 0961,: http://www.everymanlegal.com.,465380
FAIRFIELDS,HO,Bibire HouseNR6 5HX,01603 400 552,admin@fairfieldlaw.net, 01603 441 826,: http://www.fairfieldlaw.net,381680
FARRER & CO LLP,HO,66 Lincoln's Inn FieldsWC2A 3LH,0207 242 2022,mss@farrer.co.uk, 0207 242 9899,: http://www.farrer.co.uk,447822
FASKEN MARTINEAU LLP.,HO,17 Hanover SquareW1S 1HU,020 7917 8500,operations@sra.org.uk, 020 7917 8555,: http://www.fasken.com,420611
FBC MANBY BOWDLER LLP,HO,George HouseWV2 4BZ,01902 578000,info@fbcmb.co.uk, 01902 311886,: http://www.fbcmb.co.uk,487405
FBC MANBY BOWDLER LLP,BRN,1 St. Leonards CloseWV16 4EL,01746 761436,info@fbcmb.co.uk, 01746 766764,: http://www.fbcmb.co.uk,487500
FBC MANBY BOWDLER LLP,BRN,Rowan HouseSY2 6LG,01743 241551,info@fbcmb.co.uk, 01743 241623,: http://www.fbcmb.co.uk,487503
FBC MANBY BOWDLER LLP,BRN,Blount HouseTF3 4NQ,01952 291525,info@fbcmb.co.uk, 01952 291921,: http://www.fbcmb.co.uk,487504
FBC MANBY BOWDLER LLP,BRN,6-10 George StreetWV2 4DN,01902 311711,info@fbcmb.co.uk, 01902 311102,: http://www.fbcmb.co.uk,487505
FBC MANBY BOWDLER LLP,BRN,11-12 New RoadWV13 2BL,01902 366566,info@fbcmb.co.uk, 01902 636455,: http://www.fbcmb.co.uk,487507
FBC MANBY BOWDLER LLP,BRN,Routh HouseTF3 4NJ,01952 292129,info@fbcmb.co.uk, 01952 291716,: http://www.fbcmb.co.uk,487508
FERDINAND KELLY,HO,West WingB78 2EY,01827 893526,info@ferdinandkelly.co.uk, 01827 895039,: http://www.ferdinandkelly.co.uk,193977
FIELD FISHER WATERHOUSE,HO,35 Vine StreetEC3N 2AA,020 7861 4000,info@ffwlaw.com, 020 7488 0084,: http://www.ffw.com,70229
FIELD FISHER WATERHOUSE LLP,HO,35 Vine StreetEC3N 2AA,0207 861 4000,info@ffw.com, 0207 488 0084,: http://www.ffw.com,441075
FIELD FISHER WATERHOUSE LLP,BRN,27th FloorM1 4BD,0161 200 1700,info@ffw.com, 0161 200 1777,: http://www.ffw.com,441086
FINERS STEPHENS INNOCENT LLP,HO,179-185 Great Portland StreetW1W 5LS,020 7323 4000,marketing@fsilaw.co.uk, 020 7580 7069,,406212
FLADGATE LLP,HO,25 North RowW1K 6DJ,020 7323 4747,fladgate@fladgate.com, 020 7629 4414,: http://www.fladgate.com,484783
FOLLETT STOCK LLP,HO,Truro Business ParkTR4 9NH,01872 241 700,info@follettstock.co.uk, 01872 245 980,: http://www.follettstock.co.uk,523917
FOOT ANSTEY,HO,Salt Quay HousePL4 0BN,01752 675 000,operations@sra.org.uk, 01752 675 500,: http://www.footanstey.com,321319
FOOT ANSTEY,BRN,Senate CourtEX1 1NT,01392 411221,operations@sra.org.uk, 01392 685220,: http://www.footanstey.com,321325
FOOT ANSTEY,BRN,The QuadTA1 2PX,01823 625 600,info@foot-ansteys.co.uk, 01823 625 678,: http://www.footanstey.com,464061
FOOT ANSTEY INCORPORATING HANCOCK CAFFIN,BRN,Princes HouseTR1 2EY,01872 243300,operations@sra.org.uk, 01872 242458,: http://www.footanstry.com,472125
FOOT ANSTEY INCORPRATION HANCOCK CAFFIN,BRN,The Old Manison HouseTR1 2HD,,operations@sra.org.uk,,: http://www.footanstey.com,472123
FORBES ANDERSON FREE,HO,Level 5W1T 3LN,0207 2913500,aforbes@forbesanderson.com, 0207 2913511,,350235
FORSYTH SIMPSON,HO,7 Cavendish SquareW1G 0PE,020 7612 7615,campbell@forsythsimpson.com, 0207 612 7602,: http://www.forsythsimpson.com,404553
FOX WILLIAMS LLP,HO,Ten Dominion StreetEC2M 2EE,020 7628 2000,mail@foxwilliams.com, 020 7628 2100,: http://www.foxwilliams.com,443899
FREETH CARTWRIGHT LLP,HO,80 Mount StreetNG1 6HH,0115 936 9369,operations@sra.org.uk,,: http://www.freethcartwright.co.uk,384855
FREETH CARTWRIGHT LLP,BRN,2nd Floor  West PointDE1 3QT,01332 361 000,operations@sra.org.uk, 01332 546 111,: http://www.freethcartwright.co.uk,384859
FREETH CARTWRIGHT LLP,BRN,1 Colton SquareLE1 1QH,0116 248 1100,operations@sra.org.uk, 0845 634 2590,: http://www.freethcartwright.co.uk,384861
FREETH CARTWRIGHT LLP,BRN,St. James BuildingsM1 6FQ,0845 634 2540,operations@sra.org.uk, 0845 634 2541,: http://www.freethcartwright.co.uk,442685
FREETH CARTWRIGHT LLP,BRN,75 Colmore RowB3 2AP,0845 634 2575,operations@sra.org.uk, 0845 634 2576,,472111
FRESHFIELDS BRUCKHAUS DERINGER,HO,65 Fleet StreetEC4Y 1HS,020 7936 4000,wmail@freshfields.com, 020 7832 7001,: http://www.freshfields.com,48665
FRESHFIELDS BRUCKHAUS DERINGER LLP,HO,65 Fleet StreetEC4Y 1HS,0207 936 4000,operations@sra.org.uk, 0207 936 4001,: http://www.freshfields.com,484861
FUGLERS (IN ASSOCIATION WITH DAVID BERENS & CO) LLP,HO,70 Charlotte StreetW1T 4QG,020 7323 6450,admin@fuglers.co.uk, 020 7323 6451,: http://www.fuglers.co.uk,441833
G H CORNISH LLP,BRN,8 Canfield PlaceNW6 3BT,020 8090 0800,info@ghcornish.com, 020 8090 1234,: http://www.ghcornish.com,509951
GALLANT MACMILLAN LLP,HO,3 Greek StreetW1D 4DA,020 7758 4720,enquiries@gmlegal.co.uk, 020 7758 4721,: http://www.gmlegal.co.uk,443499
GB LAW,HO,4B Mascalls LaneCM14 5LR,01277 231 177,info@gblawyers.co.uk, 01277 226521,: http://www.gblawyers.co.uk,470140
GELDARDS LLP,BRN,1 Pride PlaceDE24 8QR,01332 331631,info@geldards.com, 01332 294295,: http://www.geldards.com,425640
GELDARDS LLP,BRN,The ArcNG2 1EN,0115 983 3650,info@geldards.com, 0115 983 3761,: http://www.geldards.com,425641
GEORGE DAVIES SOLICITORS LLP,HO,Fountain CourtM2 2FB,0161 236 8992,mail@georgedavies.co.uk, 0161 228 0030,: http://www.georgedavies.co.uk,463086
GERALDINE EAST SOLICITOR,HO,39A Belsize AvenueNW3 4BN,020 7794 9884,geraldine@geraldineeast.com,,: http://www.geraldineeast.com,470546
GILLHAMS SOLICITORS LLP,BRN,Second FloorEC4Y 1BJ,0207 353 2732,le@gillhams.com, 0207 353 2733,: http://www.gillhams.com,488442
GOLDKORN MATHIAS GENTLE PAGE LLP,HO,6 Coptic StreetWC1A 1NW,020 7631 1811,enquiries@gmgplegal.com, 020 7631 0431,: http://www.gmgplegal.com,508155
GOODMAN DERRICK LLP,HO,90 Fetter LaneEC4A 1PT,020 7404 0606,pstudd@gdlaw.co.uk, 020 7831 6407,: http://www.gdlaw.co.uk,446195
GORDONS PARTNERSHIP LLP,HO,22 Great James StreetWC1N 3ES,020 7421 9421,operations@sra.org.uk, 020 7421 9422,: http://www.gordonsols.co.uk,427846
GORDONS PARTNERSHIP LLP,BRN,St. Marys ChambersGU1 3UA,01483 451 900,operations@sra.org.uk, 01483 451 888,,427847
GRAY & CO,HO,Habib HouseM1 1DB,0161 237 3360,grayco@grayand.co.uk, 0161 236 6717,: http://www.grayand.co.uk,192574
GREENBERG TRAURIG MAHER LLP,HO,31st FloorEC3A 8EP,0203 349 8700,operations@sra.org.uk, 0207 900 3632,: http://www.gtmlaw.com,512894
GREENWOODS SOLICITORS LLP,HO,Monkstone HousePE1 1JE,01733 887700,mail@greenwoods.co.uk, 01733 887701,: http://www.greenwoods.co.uk,401162
GREGORY ABRAMS DAVIDSON LLP,HO,20-24 Mathew StreetL2 6RE,0151 236 5000,info@gadllp.co.uk, 0151 330 2002,: http://www.gadllp.co.uk,440493
GREGORY ROWCLIFFE MILNERS,HO,1 Bedford RowWC1R 4BZ,020 7242 0631,law@grm.co.uk, 020 7242 6652,: http://www.grm.co.uk,68427
GRID LAW LIMITED,HO,Melbury HouseBH8 8ES,01202 961342,dwalker@gridlaw.com, 01202 961351,: http://www.gridlaw.com,428769
GROSS & COMPANY,HO,83-84 Guildhall StreetIP33 1LN,01284 763333,operations@sra.org.uk, 01284 762207,: http://www.gross.co.uk,50298
GROVES & CO,HO,58 Croftdown RoadNW5 1EN,020 7482 4929,operations@sra.org.uk,,,407473
GSC SOLICITORS LLP,HO,31-32 Ely PlaceEC1N 6TD,0207 822 2222,info@gscsolicitors.com, 0207 822 2211,: http://www.gscsolicitors.com,510849
H C L S LLP,HO,4th FloorW1K 4LP,0207 499 4779,info@hamblelaw.com, 0207 629 4948,: http://www.hamblelaw.com,513195
H2O LAW LLP,HO,20-21 Took's CourtEC4A 1LB,020 7405 4700,enquries@h2o-law.com, 020 7061 9461,: http://www.h2o-law.com,403079
HAL MANAGEMENT LIMITED,HO,Hanover HouseW1S 1HP,020 76675000,operations@sra.org.uk, 020 7667 5100,,267804
HAL NOMINEES LIMITED,HO,Hanover HouseW1S 1HP,020 7667 5000,operations@sra.org.uk, 020 7667 5100,,80256
HALL & CO,HO,Flat 5  156 Sutherland AvenueW9 1HP,2072894318,hall888@btinternet.com,2078068164,,287490
HALLIWELLS LLP,HO,3 Hardman SquareM3 3EB,0844 875 8000,operations@sra.org.uk, 0844 875 8001,: http://www.halliwells.com,402773
HALLIWELLS LLP,BRN,City PlazaS1 2GU,0114 229 8000,operations@sra.org.uk, 0114 229 8001,,402775
HALLIWELLS LLP,BRN,1 Threadneedle StreetEC2R 8AW,0870 365 8000,operations@sra.org.uk, 0870 365 8001,,402776
HALLIWELLS LLP,BRN,100 Old Hall StreetL3 9TD,0151 237 7777,operations@sra.org.uk, 0150 237 7676,,408409
HAMLINS LLP,HO,Roxburghe HouseW1B 2AD,020 7355 6000,operations@sra.org.uk, 020 7518 9100,: http://www.hamlins.co.uk,440628
HAMMONDS,BRN,7 Devonshire SquareEC2M 4YH,0870 839 0000,operations@sra.org.uk, 020 7655 1001,: http://www.hammonds.com,327164
HAMMONDS LLP,HO,7 Devonshire SquareEC2M 4YH,0870 839 0000,enquiries@hammonds.com, 0870 839 1001,: http://www.hammonds.com,485150
HANOVER HOUSE TRUST COMPANY,HO,14 Hanover SquareW1S 1HP,020 7667 5000,operations@sra.org.uk, 020 7667 5100,,80257
HANOVER SOLICITORS,HO,58-60 Kensington Church StreetW8 4DB,0870 383 1974,info@hanoversolicitors.co.uk, 020 7117 1591,: http://www.hanoversolicitors.co.uk,421633
HANSEL HENSON LLP,HO,3rd FloorW1T 1PH,0207 307 5145,tmh@hanselhenson.com, 0207 504 8717,: http://www.hanselhenson.com,515395
HARAZI,HO,Unit 14  Eurolink Business CenSW2 1BZ,020 7733 4099/4165,legal-harazi@tiscali.co.uk, 020 7733 4165,,50620
HARBOTTLE & LEWIS LLP,HO,14 Hanover SquareW1S 1HP,020 7667 5000,hal@harbottle.com, 020 7667 5100,: http://www.harbottle.com,385792
HART JACKSON HALL SMITH,HO,Watson HouseNE1 6QE,0191 261 5181,peterhall@hjhs.uk.com, 0191 222 1694,: http://www.hjhs.uk.com,383460
HARVEY INGRAM LLP,HO,20-40 New WalkLE1 6TX,0116 254 5454,mail@harveyingram.com, 0116 255 4559,: http://www.harveyingram.com,419676
HAYNES ORME,HO,3 Bolt CourtEC4A 3DQ,020 7356 0990,viviennehaynes@haynesorme.com, 020 7936 2237,: http://www.haynesorme.com,510887
HBJ GATELEY WAREING LLP,HO,One Eleven Edmund StreetB3 2HJ,0121 234 0000,name@hbj-gw.com, 0121 234 0001,: http://www.hbjgateleywareing.com,401265
HBJ GATELEY WAREING LLP,BRN,Knightsbridge HouseLE1 5NL,0116 285 9000,operations@sra.org.uk, 0116 285 9001,,401266
HBJ GATELEY WAREING LLP,BRN,City Gate EastNG1 5FS,0115 983 8200,operations@sra.org.uk, 0115 983 8201,,401267
HBJ GATELEY WAREING LLP,BRN,Fleet Place HouseEC4M 7RF,020 7645 9000,operations@sra.org.uk, 020 7645 9001,,463790
HEDLEYS SOLICITORS LLP,HO,6 Bishopsmead ParadeKT24 6SR,01483 284567,operations@sra.org.uk, 01483 284817,: http://www.hedleys-solicitors.co.uk,420576
HEMPSONS,BRN,The ExchangeHG1 1DY,01423 522 331,harrogate@hempsons.co.uk, 01423 724 047,: http://www.hempsons.co.uk,200996
HENRI BRANDMAN & CO,HO,71 Wimpole StreetW1G 8AY,020 7224 0616,hblaw@henribrandman.co.uk, 020 7487 5617,: http://www.henribrandman.co.uk,70284
HERBERT REEVES & CO,HO,44 Great Eastern StreetEC2A 3EP,020 7739 6660,operations@sra.org.uk, 020 7739 1052,,57998
HERBERT SMITH LLP,HO,Exchange HouseEC2A 2HS,020 7374 8000,operations@sra.org.uk, 020 7374 0888,: http://www.herbertsmith.com,419682
HEWITSONS LLP,HO,Shakespeare HouseCB5 8EP,01223 461155,mail@hewitsons.com, 01223 316511,: http://www.hewitsons.com,487681
HEWITSONS LLP,BRN,7 Spencer ParadeNN1 5AB,01604 233233,mail@hewitsons.com, 01604 627 941,: http://www.hewitsons.com,487683
HEWITSONS LLP,BRN,Exchange HouseMK9 2EA,01908 247020,mail@hewitsons.com, 01908 247020,: http://www.hewitsons.com,487684
HEWITSONS LLP,BRN,1 Billing RoadNN1 5DB,01604 627941,mail@hewitsons.com, 01604 627941,: http://www.hewitsons.com,487686
HGF LAW,HO,Belgrave HallLS2 8DD,0113 233 0148,law@hgf-law.com,1132330141,: http://www.hgf-law.com,362797
HGF LAW,BRN,Lincolns Inn ChambersWC2A 1JA,2074408900,law@hgf-law.com,2074408901,: http://www.hgf-law.com,497592
HILL DICKINSON LLP,BRN,50 Fountain StreetM2 2AS,0161 817 7200,law@hilldickinson.com, 0161 278 8801,: http://www.hilldickinson.com,424854
HILL HOFSTETTER LLP,HO,Trigen HouseB90 8AB,0121 210 6000,operations@sra.org.uk, 0121 210 6499,: http://www.hillhofstetter.com,497607
HJHS,HO,Watson HouseNE1 6QE,0191 261 5181,operations@sra.org.uk, 0191 222 1694,: http://www.hjhs.uk.com,461808
HOGAN & HARTSON,HO,Juxon HouseEC4M 8BU,020 7367 0200,operations@sra.org.uk, 020 7367 0220,: http://www.hhlaw.com,289167
HOLMAN FENWICK WILLAN LLP,HO,Friary CourtEC3N 2AE,+44 (0) 20 7264 8000,holmans@hfw.com, +44 (0) 20 7264 8888,: http://www.hfw.com,509977
HOPKINS SOLICITORS LLP,HO,Eden CourtNG19 7AE,01623 468 468,info@hopkins-solicitors.co.uk, 01623 466 200,: http://www.hopkins-solicitors.co.uk,462164
HOWARD KENNEDY,HO,19 Cavendish SquareW1A 2AW,020 7636 1616,enquiries@howardkennedy.com, 020 7664 4533,: http://www.howardkennedy.com,54052
HRO GRANT DAWE LLP,HO,First Floor  Block 6W6 9HA,2073862240,london@hro.com,2030103054,: http://www.hro.com,441922
HUNT & LISNERS,HO,7 Yew Tree LaneNN6 8HL,01604 846 705,jhunt@onetel.com, 01604 842 884,,268245
HUNT & LISNERS,BRN,69 Holders Hill DriveNW4 1NN,020 820 23746,johnlisners@btinternet.com, 020 8457 9036,,450891
HUNTON & WILLIAMS,HO,30 St. Mary AxeEC3A 8EP,020 7220 5700,info@hunton.com, 020 7220 5772,: http://www.hunton.com,310460
IEI SOLICITORS,HO,Suites 316/317HA8 7BJ,0208 9527047,admin.london@ieisolicitors.co.uk, 0208 9525541,,488376
IEI SOLICITORS,BRN,Bank HouseB18 5AA,0121 554 6445,contact@ieisolicitors.co.uk, 0121 270 2326,: http://www.ieisolicitors.co.uk,510865
IEI SOLICITORS,BRN,Suite 39B The Royal Business CNR2 4SF,01603 283621,operations@sra.org.uk, 01603 283622,,510866
INGRAM WINTER GREEN,HO,Bedford HouseWC1N 2BF,020 7845 7400,info@iwg.co.uk, 020 7845 7401,: http://www.iwg.co.uk,78010
INNSTEP (NOMINEES) LIMITED,HO,1 Park RowLS1 5AB,0113 244 5000,operations@sra.org.uk, 0113 244 8000,: http://www.pinsentmasons.com,203686
INNSTEP (NOMINEES) LIMITED,BRN,CitypointEC2Y 9AH,020 7418 7000,operations@sra.org.uk, 020 7418 7050,: http://www.pinsentmasons.com,203690
INNSTEP (NOMINEES) LIMITED,BRN,3 Colmore Circus QueenswayB4 6BH,0121 200 1050,operations@sra.org.uk, 0120 626 1040,,203691
INNSTEP (NOMINEES) LIMITED,BRN,Woodbridge HouseEC1R 0ER,0207 490 4000,operations@sra.org.uk, 020 7490 2545,: http://www.pinsentmasons.com,423516
INNSTEP (NOMINEES) LIMITED,BRN,33-35 Queen SquareBS1 4LU,0117 924 5678,operations@sra.org.uk, 0117 924 6699,,423518
IPS LAW LLP,HO,5 RidgefieldM2 6EG,0161 830 4710,info@ipslaw.co.uk, 0161 830 4711,: http://www.ipslaw.co.uk,442925
IRWIN MITCHELL LLP,BRN,2 Wellington PlaceLS1 4BZ,0870 1500 100,enquiries@irwinmitchell.com, 0113 234 3322,: http://www.irwinmitchell.com,511873
ISAAC & CO,HO,15 Polstead RoadOX2 6TW,01865 516449,info@isaacandco.com,,: http://www.isaacandco.com,465847
IZOD EVANS,HO,The Hop ExchangeSE1 1TY,020 701 51850,mail@izodevans.co.uk, 020 701 51851,: http://www.izodevans.co.uk,73327
J BENSON SOLICITORS,HO,Suite 314NW6 4BT,0207 316 1884,info@jbensonsolicitors.com, 0207 624 3629,,515274
J D LAW LLP,HO,Temple Bar HouseEC4Y 1AA,0207 438 0990,operations@sra.org.uk, 0207 438 0999,: http://www.jd-law.co.uk,523028
J E STEVENSON,HO,Regent HouseW1H 5YN,020 7725 7031,operations@sra.org.uk, 020 7725 7032,,518558
J P MITCHELL,HO,KBC ExchangeKT2 5AA,0208 547 4141,james@jpmitchell.co.uk, 0208 547 1569,: http://www.jpmitchell.co.uk,398377
JAMES WARE BAXTER SCHOENFELD LLP,HO,6 Gray's Inn SquareWC1R 5AX,0207 269 9022,joanna.stephenson@jwbsllp.com, 0207 404 7275,,489381
JANE MOORE SOLICITORS,HO,Pauls FarmTN11 8RX,01732 835555,jane@janemoorelaw.com,,,485511
JEFFREY GREEN RUSSELL,HO,Waverley HouseW1F 8GQ,020 7339 7000,operations@sra.org.uk, 020 7339 7001,: http://www.jgrweb.com,50149
JENNINGS IP AND MEDIA SOLICITORS,HO,Lodge FarmTN15 0NE,01732 762340,peter.jennings@jenningsipandmedialaw.co.uk, 01732 762055,: http://www.jenningsipandmedialaw.co.uk,516687
JENS HILLS SOLICITORS LLP,HO,Northburgh HouseEC1V 0AT,020 7490 8160,operations@sra.org.uk, 020 7490 8140,,482887
JMW SOLICITORS LLP,HO,1 Byrom PlaceM3 3HG,0845 402 0001,enquiries@jmw.co.uk, 0161 828 1827,: http://www.jmw.co.uk,508380
JOHN BYRNE & CO,HO,Sheraton HouseCB3 0AX,01223 370063,jb@johnbyrne.co.uk, 01223 307 277,,63403
JOHN FOWLERS LLP,HO,Town Hall ChambersCO1 1DS,01206 576151,info@johnfowlers.co.uk, 01206 761916,: http://www.johnfowlers.co.uk,472819
JOHN GAUNT & PARTNERS,HO,Omega CourtS11 8FT,0114 266 8664,post@john-gaunt.co.uk, 0114 266 0101,: http://www.john-gaunt.co.uk,173393
JOHN IRELAND & CO,HO,57 Elgin CrescentW11 2JU,020 7792 1666,john@johnirelandandco.net, 08700 516 570,: http://www.johnirelandandco.net,365603
