CHEBSEY LAW LIMITED,HO,51 London EndHP9 2HW,01494 670 440,operations@sra.org.uk, 01494 670 276,: http://www.chebsey.com,513956
CHHOKAR & CO,HO,29a The BroadwayUB1 1JY,020 8574 2488,law@chhokar.com, 020 8574 2752,: http://www.chhokar.com,78981
CHILD & CHILD,BRN,79 KnightsbridgeSW1X 7RB,0207 235 1288,operations@sra.org.uk, 0207 235 9447,,471895
CHRISTCHURCH SOLICITORS,HO,588 Longbridge RoadRM8 2AR,2085906444,help@ccsolicitors.co.uk,2085906664,: http://www.ccsolicitors.co.uk,401088
CHRISTOPHER GIGG LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651,mailbox@abg-law.com, 0115 947 5244,: http://www.abg-law.co.uk,518216
CHRISTOPHER GREEN MCCARRAHERS,HO,5 College PlaceSO15 2UT,023 8063 2733,enquiries@c-g-m.co.uk, 023 8033 0954,: http://www.c-g-m.co.uk,323562
CHRISTOPHER GREEN MCCARRAHERS,BRN,2a High Street & 4a High StreeSO45 6YW,023 8084 2765,enquiries@c-g-m.co.uk, 023 8084 6732,: http://www.c-g-m.co.uk,323663
CHRISTOPHER J L RYAN,HO,Maggots End FarmCM23 1BJ,01279 815970,chris@ryanlaw.co.uk, 01279 815970,: http://www.ryanlaw.co.uk,442621
CHUA'S SOLICITORS,HO,6 Bream's BuildingsEC4A 1QL,0207 242 6789,mail@chuas.co.uk, 0207 242 6790,: http://www.chuassolicitors.co.uk,282088
CHURCHWARD & CO,HO,Lloyds Building Gallery 4EC3V 1LP,020 7816 5442,abchurchward@dial.pipex.com, 020 7068 7775,,231981
CIPIT SOLICITORS,HO,127 Hampstead HouseNW3 6BT,020 8457 7457,info@cipit-solicitors.com,,: http://www.cipit-solicitors.com,74065
CKFT,HO,25-26 Hampstead High StreetNW3 1QA,020 7431 7262,jrook@ckft.com, 020 7431 7261,: http://www.ckft.com,74851
CLARION SOLICITORS LLP,HO,Britannia ChambersLS1 3AX,0113 246 0622,enquiries@clarionsolicitors.com, 0113 246 7488,: http://www.clarionsolicitors.com,484781
CLARK HOLT,HO,Hardwick HouseSN1 3LJ,01793 617444,richardc@clarkholt.com, 01793 617436,: http://www.clarkholt.com,190833
CLARKE WILLMOTT LLP,HO,138 Edmund StreetB3 2ES,0845 209 1000,operations@sra.org.uk, 0845 209 2001,: http://www.clarkewillmott.com,510689
CLARKE WILLMOTT LLP,BRN,1 Georges SquareBS1 6BA,0845 209 1000,operations@sra.org.uk,8452092002,: http://www.clarkewillmott.com,512912
CLARKE WILLMOTT LLP,BRN,Burlington HouseSO30 2AF,0845 209 1000,operations@sra.org.uk,8452092003,,512913
CLARKE WILLMOTT LLP,BRN,Blackbrook GateTA1 2PG,0845 209 1000,operations@sra.org.uk, 0845 209 2004,: http://www.clarkewillmott.com,512914
CLARKE WILLMOTT LLP,BRN,25 Southampton BuildingsWC2A 1AL,0203 178 7160,operations@sra.org.uk,,,534170
CLARKE WILLMOTT TRUST CORPORATION LIMITED,BRN,138 Edmund StreetB3 2ES,0845 209 1000,operations@sra.org.uk, 0845 209 2001,,468202
CLARKES,HO,Hazeldine HouseTF3 4JL,01952 291666,telford@clarkeslaw.co.uk, 01952 291331,: http://www.clarkeslaw.co.uk,45055
CLARKES,BRN,30 Market StreetTF2 6ED,01952 618787,oakengates@clarkeslaw.co.uk, 01952 616298,: http://www.clarkeslaw.co.uk,45056
CLARKES,BRN,Kingston HouseSY1 1UL,01743 231531,shrewsbury@clarkeslaw.co.uk, 01743 351860,: http://www.clarkeslaw.co.uk,45059
CLARKES,BRN,7 Landau CourtTF1 1HE,01952 223548,wellington@clarkeslaw.co.uk, 01952 222042,: http://www.clarkeslaw.co.uk,402750
CLARKES,BRN,21 High StreetTF10 7AT,01952 281060,newport@clarkeslaw.com, 01952 405142,: http://www.clarkeslaw.co.uk,467811
CLARKS NOMINEES LIMITED,HO,One Forbury SquareRG1 3EB,0118 958 5321,operations@sra.org.uk, 0118 960 4611,,386365
CLARKSLEGAL LLP,HO,One Forbury SquareRG1 3EB,0118 958 5321,contactus@clarkslegal.com, 0118 939 5733,: http://www.clarkslegal.com,403601
CLARKSLEGAL LLP,BRN,12-13 Henrietta StreetWC2E 8LH,0207 539 8000,operations@sra.org.uk, 0207 539 8001,: http://www.clarkslegal.com,403604
CLARKSON WRIGHT & JAKES LLP,HO,Valiant HouseBR6 0PG,01689 887887,cwj@cwj.co.uk, 01689 887888,: http://www.cwj.co.uk,486938
CLAUDIO DEL GIUDICE,HO,82 Great Eastern StreetEC2A 3JF,0207 613 2788,delgiudice@talktalk.net, 0207 613 2799,: http://www.italy-un-law.com,75598
CLAYDENLAW LIMITED,HO,Prama HouseOX2 7HT,01865 339640,operations@sra.org.uk, 01865 339301,: http://www.claydenlaw.co.uk,522090
CLEARY GOTTLIEB STEEN & HAMILTON LLP,HO,City Place HouseEC2V 5EH,020 7614 2200,operations@sra.org.uk, 020 7600 1698,: http://www.clearygottlieb.com,408222
CLIFFORD CHANCE LLP,HO,10 Upper Bank StreetE14 5JJ,020 7006 1000,operations@sra.org.uk, 020 7006 5555,: http://www.cliffordchance.com,447778
CLIFFORD CHANCE LLP,BRN,4 Coleman StreetEC2R 5JJ,020 7006 1000,operations@sra.org.uk, 020 7006 5555,,449734
CLIFFORD HARRIS & CO,HO,PO Box 4uaW1A 4UA,0207 7486 0031,sv@cliffordharris.co.uk, 0207 486 3333,: http://www.cliffordharris.co.uk,50673
CLIFFORD MILLER,HO,Burnhill Business CentreBR3 3LA,020 8 663 0044,operations@sra.org.uk, 020 8 6630011,: http://www.cliffordmiller.com,76221
CLIFTON INGRAM LLP,HO,22-24 Broad StreetRG40 1BA,0118 978 0099,info@cliftoningram.co.uk, 0118 977 1122,: http://www.cliftoningram.co.uk,440465
CLINTONS,HO,55 Drury LaneWC2B 5RZ,020 7379 6080,jseigal@clintons.co.uk, 020 7240 9310,: http://www.clintons.co.uk,45165
CLYDE & CO LLP,HO,51 EastcheapEC3M 1JP,020 7623 1244,Graham.Holliday@clydeco.com, 020 7623 5427,: http://www.clydeco.com,460690
CLYDE & CO LLP,BRN,Corn ExchangeEC3R 7NE,020 7623 1244,operations@sra.org.uk, 020 7623 5427,: http://www.clydeco.com,462912
CLYDE & CO LLP,BRN,1 Stoke RoadGU1 4HW,01483 555555,operations@sra.org.uk, 01483 567330,: http://www.clydeco.com,462913
CMS CAMERON MCKENNA LLP,HO,Mitre HouseEC1A 4DD,+44 (0)20 7367 3000,operations@sra.org.uk, +44 (0) 20 7367 2000,: http://www.cms-cmck.com,423370
CO-OPERATIVE GROUP LEGAL SERVICES,HO,New Century HouseM60 4ES,0161 827 5296,Philip.Hardman@co-op.co.uk, 0161 834 3147,: http://www.co-op.co.uk,78446
COBBETTS (NOMINEES) LIMITED,HO,58 Mosley StreetM2 3HZ,0845 404 2404,enquiries@cobbetts.com, 0845 404 4144,,499217
COBBETTS (NOMINEES) LIMITED,BRN,1 Colmore SquareB4 6AJ,0845 404 2404,enquiries@cobbetts.com, 0845 404 2434,,499218
COBBETTS (NOMINEES) LIMITED,BRN,1 Whitehall RiversideLS1 4BN,0845 404 2404,enquiries@cobbetts.com, 0845 404 2424,,499226
COBBETTS LEE CROWDER NOMINEES LIMITED,HO,58 Mosley StreetM2 3HZ,8454042404,enquiries@cobbetts.com,,: http://enquiries@cobbetts.com,211008
COBBETTS LEE CROWDER NOMINEES LIMITED,BRN,1 Whitehall RiversideLS1 4BN,0845 4042404,operations@sra.org.uk, 0845 4042424,,490827
COBBETTS LEE CROWDER NOMINEES LIMITED,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404,operations@sra.org.uk, 0161 833 3030,,490829
COBBETTS LLP,HO,58 Mosley StreetM2 3HZ,0845 404 2404,lawyers@cobbetts.co.uk, 0845 404 2414,: http://www.cobbetts.com,425778
COBBETTS LLP,BRN,1 Whitehall RiversideLS1 4BN,0845 4042404,operations@sra.org.uk, 0845 4042424,: http://www.cobbetts.com,425779
COBBETTS LLP,BRN,One Colmore SquareB4 6AJ,0845 4042404,enquiries@cobbetts.co.uk, 0845 4042434,: http://www.cobbetts.com,425780
COBBETTS LLP,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404,enquiries@crobetts.com, +44 161 833 3030,: http://cobbetts.com,467565
COFFEY GRAHAM LLP,HO,1-6 Yarmouth PlaceW1J 7BU,020 3145 1170,info@coffeygraham.com,,: http://www.coffeygraham.com,492871
COFFIN MEW LLP,HO,Fareham PointPO16 7AU,01329 825617,info@coffinmew.co.uk, 01329 825619,: http://www.coffinmew.co.uk,463138
COFFIN MEW LLP,BRN,Kings Park HouseSO15 2UF,023 8033 4661,info@coffinmew.co.uk, 023 8033 0956,: http://www.coffinmew.co.uk,463140
COFFIN MEW LLP,BRN,Bay HousePO6 4RS,023 9238 8021,info@coffinmew.co.uk, 023 9221 0952,: http://www.coffinmew.co.uk,463145
COFFIN MEW LLP,BRN,60 Stoke RoadPO12 1PA,023 9252 3111,info@coffinmew.co.uk, 023 9251 0460,: http://www.coffinmew.co.uk,463147
COHEN CRAMER INCORPORATING HUDSON & ASSOCIATES,HO,St George HouseLS1 3DL,0113 244 0597,info@cohencramer.co.uk, 0113 298 7363,: http://www.cohencramer.co.uk,499994
COHEN CRAMER INCORPORATING HUDSON & ASSOCIATES,BRN,65-67 Main StreetLA6 2AH,,operations@sra.org.uk,,,521188
COLEMANS SOLICITORS LLP,HO,21 Marlow RoadSL6 7AA,01628 631051,michael.stone@colemans.co.uk, 01628 622106,: http://www.colemans.co.uk,459897
COLEY & TILLEY,HO,Neville HouseB2 5UF,0121 643 5531,pjc@coleyandtilley.co.uk, 0121 643 5711,: http://www.coleyandtilley.co.uk,45324
COLLIER MEDIA LAW,HO,Kite StudiosW12 9RY,020 8993 5577,info@colliermedialaw.com,,: http://www.colliermedialaw.com,419868
COLLINS LONG,HO,24 Pepper StreetSE1 0EB,020 7401 9800,info@collinslong.com, 020 7401 9850,: http://www.collinslong.com,209224
COLLYER BRISTOW LLP,HO,4 Bedford RowWC1R 4DF,020 7242 7363,cblaw@collyerbristow.com, 020 7405 0555,: http://www.collyerbristow.com,441900
COMPLETE - THE LEGAL SHOP,BRN,5-6 Northumberland BuildingsBA1 2JE,,operations@sra.org.uk,,,460319
COMPLETE - THE LEGAL SHOP,BRN,1 Northumberland BuildingsBA1 2JB,01225 425731,enquiries@completehome.co.uk, 01225 352 901,: http://www.completehome.co.uk,463196
COMPTONS,HO,90-92 ParkwayNW1 7AN,020 7485 0888,advice@comptons.co.uk, 020 7485 1145,: http://www.comptons.co.uk,63554
CONTEGO IP LLP,HO,90 Long AcreWC2E 9RZ,,operations@sra.org.uk,,,522706
COODES,BRN,Elizabeth HouseTR1 3AP,01872 246200,enquiries@coodes.co.uk, 01872 241122,: http://www.coodes.co.uk,45423
COOLE & HADDOCK,HO,5 The SteyneBN11 3DT,01903 213511,operations@sra.org.uk, 01903 237053,,45459
COOLE & HADDOCK,BRN,14 CarfaxRH12 1ER,01403 210200,operations@sra.org.uk, 01403 241275,,45462
COOPERBURNETT,HO,Napier HouseTN1 1EE,01892 515022,jps@cooperburnett.com, 01892 515088,: http://www.cooperburnett.com,45480
CORNFIELD LAW LLP,HO,47 Cornfield RoadBN21 4QN,01323 412512,aboard@cornfieldlaw.co.uk, 01323 411611,: http://www.cornfieldlaw.co.uk,383647
CORPORATE BLUE,HO,17 Lee LaneBL6 7BP,01204  399 966,pjb@corporateblue.co.uk, 01204 365 030,: http://www.corporateblue.co.uk,407009
COUCHMANS LLP,HO,20-22 Bedford RowWC1R 4EB,020 7611 9660,enquiries@couchmanharrington.com, 020 7611 9661,: http://www.couchmanharrington.com,518888
COUSINS BUSINESS LAW,HO,PO Box 11543B13 0ZL,0121 778 3212,gary.cousins@business-lawfirm.co.uk, 0121 275 6155,: http://www.business-lawfirm.co.uk,485128
COVINGTON & BURLING LLP,HO,265 StrandWC2R 1BH,020 7067 2000,operations@sra.org.uk, 020 7067 2222,: http://www.cov.com,77071
COX & HODGETTS,HO,115 High StreetWR11 4HS,01386 442513,solicitors@coxhodgetts.co.uk, 01386 765452,,70314
COYLE WHITE DEVINE,HO,Boughton Business ParkHP6 6GL,08450 945 945,operations@sra.org.uk, 08450 945 995,: http://www.cwd-law.com,408466
COYLE WHITE DEVINE,BRN,Central CourtWC2A 1AL,020 3043 8555,operations@sra.org.uk, 020 3043 8889,: http://www.cwd-law.com,439773
CRAIG FERGUSON & CO LLP,HO,Queen Anne HouseLE1 5NT,0116 270 5088,cf@craig-ferguson.co.uk, 0116 270 5089,: http://www.craig-ferguson.co.uk,353261
CRAMER PELMONT,HO,8 Middle LaneN8 8PL,020 8340 0091,pcramer@cramerpelmont.com, 020 8341 5552,,67174
CRAMER PELMONT,BRN,33 Cavendish SquareW1G 0PW,0207 1824039,operations@sra.org.uk,,: http://www.cramerpelmont.co.uk,513301
CRANE & STAPLES,HO,Longcroft HouseAL8 6TU,01707 329333,law@crane-staples.co.uk, 01707 331194,: http://www.crane-staples.co.uk,45651
CRANELAW NOMINEES,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79759
CRAWFORD SOLICITORS,HO,Aradco HouseW1T 6PH,0845 000 9500,cec@crawfordsolicitors.com, 0845 345 6699,: http://www.crawfordssolicitors.com,420716
CRESSING CONSULTING LIMITED,HO,47 Wycombe RoadHP27 0EE,01844 345439,l.davies@cressingconsultinglimited.co.uk, 01844 344230,,473257
CRIPPS HARRIES HALL LLP,HO,Wallside HouseTN1 1EG,01892 515 121,reception@crippslaw.com, 01892 544878,: http://www.crippslaw.com,420623
CRIPPS HARRIES HALL LLP,BRN,53 Chandos PlaceWC2N 4HS,0207 930 7879,reception@crippslaw.com,,: http://www.crippslaw.com,420628
CRIPPS SECRETARIES LIMITED,HO,Wallside HouseTN1 1EG,01892 515121,reception@crippslaw.com, 01892 506360,: http://www.crippslaw.com,79544
CRIPPS TRUST CORPORATION LIMITED,HO,Wallside HouseTN1 1EG,01892 515121,operations@sra.org.uk, 01892 506360,,283720
CRONINS,HO,Rosedale HouseTW9 2SZ,020 8939 9010,gcronin@cronins-law.co.uk, 020 8332 0301,: http://www.cronins-law.co.uk,444225
CROWELL & MORING,HO,11 Pilgrim StreetEC4V 6RN,+44 (0) 20 7413 0011,pkiernan@crowell.com, +44 (0) 20 7413 0333,: http://www.crowell.com,73848
CRUICKSHANKS,HO,10 Bentinck StreetW1U 2EN,0207 487 4468,email@lawco.co.uk, 0207 487 5466,: http://www.lawco.co.uk,76447
CRUTES LLP,HO,Great North HouseNE1 8ND,0191 233 9700,operations@sra.org.uk, 0191 233 9701,: http://www.crutes.co.uk,437681
CRUTES LLP,BRN,Crutes HouseTS17 6EN,01642 623400,operations@sra.org.uk, 01642 623401,: http://www.crutes.co.uk,437683
CRUTES LLP,BRN,13 Castle StreetCA3 8SY,01228 525195,operations@sra.org.uk, 01228 525620,: http://www.crutes.co.uk,437684
CUBISM LIMITED,HO,116-118 Chancery LaneWC2A 1PP,020 7831 0101,contact@cubismlaw.com, 020 7831 0001,: http://www.cubismlaw.com,426622
CUMBERLAND ELLIS LLP,HO,Atrium CourtWC1R 4QR,020 7242 0422,contact@cumberlandellis.com, 020 7831 9081,: http://www.cumberlandellis.com,423951
CURRY POPECK,HO,87 Wimpole StreetW1G 9RL,020 7224 6633,cpinfo@currypopeck.com, 020 7935 4042,: http://www.currypopeck.com,71176
CURTIS MALLET-PREVOST COLT & MOSLE LLP,HO,53 New Broad StreetEC2M 1BB,020 7011 9500,operations@sra.org.uk, 020 7011 9501,: http://www.curtis.com,367685
CURWENS LLP,HO,Crossfield HouseEN2 7HT,0208 363 4444,operations@sra.org.uk, 0208 367 1301,: http://www.curwens.co.uk,521123
CURWENS LLP,BRN,College HouseEN8 9BL,01992 631 461,operations@sra.org.uk, 01992 639 332,: http://www.curwens.co.uk,523357
CURWENS LLP,BRN,Estate HouseEN11 8SX,01992 463 727,operations@sra.org.uk, 01992 708874,: http://www.curwens.co.uk,523358
CURWENS LLP,BRN,17 High StreetSG8 9AA,01763 241 261,operations@sra.org.uk, 01763 241 850,,523361
CUTLER BUTTERY SOLICITORS,HO,50 Summer HillB63 3BU,0121 550 0010,najcutler@aol.com, 0121 550 0040,: http://www.cutlerbuttery.com,439603
CWC NOMINEES,HO,Blackbrook GateTA1 2PG,0845 209 1000,operations@sra.org.uk, 0845 209 2004,,79144
CYRIL MORRIS ARKWRIGHT,HO,Churchgate HouseBL1 1HS,01204 535261,info@cma-law.co.uk, 01204 363354,: http://www.cma-law.co.uk,52503
D E STURGESS,HO,Fernbrook HouseSO51 8HL,01794 830791,deborah.sturgess@megalith.plus.com, 01794 522861,,56038
D M KREMPEL,HO,Traf HouseSG9 0QE,01763 288569,sjk@dmkrempel.co.uk, 01763 288570,,72873
D'ANGIBAU LLP,BRN,Unit 15BH17 0NF,01202 672598,initialsurname@dangibau.co.uk, 01202 680958,: http://www.dangibau.co.uk,484826
DALE & NEWBERY,HO,Clarence HouseTW18 4SY,01784 464491,info@daleandnewbery.co.uk, 01784 463004,: http://www.daleandnewbery.co.uk,49494
DALTONS,HO,29 St. Marys StreetPE9 2DL,01780 762526,operations@sra.org.uk, 01780 764955,,49508
DALTONS SOLICITORS LIMITED,HO,Lyndum HouseGU32 3JG,01730 262 816,mds@daltons-law.co.uk, 01730 268 725,: http://www.daltons-law.co.uk,499568
DANIEL & PARTNERS SOLICITORS,HO,8 Monteagle CourtIG11 8PL,020 8507 8020,info@danielandpartners.com, 020 8507 8022,: http://www.danielandpartners.com,424205
DARBYS SOLICITORS LLP,HO,52 New Inn Hall StreetOX1 2DN,01865 811700,info@darbys.co.uk, 01865 811777,: http://www.darbys.co.uk,448914
DARLINGTONS,HO,48 High StreetHA8 7EQ,020 8951 6666,enquiries@darlingtons.com, 020 8951 6665,: http://www.darlingtons.com,67874
DASS SOLICITORS,HO,The Old Doctors SurgeryB3 3QE,0121 248 4000,law@dass-solicitors.com, 0121 248 4020,,263609
DAVENPORT LYONS,HO,30 Old Burlington StreetW1S 3NL,020 7468 2600,dl@davenportlyons.com, 0207 437 8216,: http://www.davenportlyons.com,49564
DAVID CONWAY & CO,HO,1 Great Cumberland PlaceW1H 7AL,020 7258 3000,dconway@conwaylaw.co.uk, 020 7258 3390,,208593
DAVID GOODMAN & CO,HO,34-35 Newman StreetW1T 1PZ,020 7323 3369,operations@sra.org.uk, 020 7636 7368,,68220
DAVID ISAACS,HO,1 Berkshire RoadRG9 1ND,01491 577130,davidi@davislaw.fsnet.co.uk, 01491 413873,,74123
DAVID JEACOCK,HO,41 Church StreetSN4 7BQ,01793 854111,jeacock@lineone.net, 01793 853600,,51918
DAVID PRICE SOLICITORS AND ADVOCATES,HO,21 Fleet StreetEC4Y 1AA,020 7353 9999,enquiries@lawyers-media.com, 020 7353 9990,: http://www.lawyers-media.com,75075
DAVIDSON LARGE LLP,HO,Royal HouseHG1 1EP,01423 727272,rdavidson@davidsonlarge.com, 01423 727200,: http://www.davidsonlarge.com,422432
DAVIES AND PARTNERS,HO,Rowan HouseGL4 3RT,01452 612345,operations@sra.org.uk, 01452 611922,: http://www.daviesandpartners.com,68156
DAVIES AND PARTNERS,BRN,135 Aztec WestBS32 4UB,01454  619619,operations@sra.org.uk, 01454 619696,: http://www.daviesandpartners.com,68158
DAVIES AND PARTNERS,BRN,Latham HouseB1 2AJ,0121 616 4450,operations@sra.org.uk, 0121 643 3928,: http://www.daviesandpartners.com,68159
DAVIES ARNOLD COOPER LLP,HO,6-8 Bouverie StreetEC4Y 8DD,0207 936 2222,DACLON@DAC.CO.UK, 0207 936 2020,: http://www.dac.co.uk,488319
DAVIS BLANK FURNISS,HO,Church HouseM3 2QJ,0161 832 3304,manchester@dbf-law.co.uk, 0161 834 3568,: http://www.dbf-law.co.uk,71557
DAVIS BLANK FURNISS,BRN,10 Ellison StreetSK13 8BZ,01457 860606,glossop@dbf-law.co.uk, 01457 869468,: http://www.dbf-law.co.uk,71559
DAVY BAL SOLICITORS LIMITED,HO,Three BroadwayB15 1BQ,0844 277 0800,rob.bhol@davybal.com, 0844 277 0801,: http://www.davybal.com,371947
DAWSONS LLP,HO,2 New SquareWC2A 3RZ,020 7421 4800,info@dawsonsllp.com, 020 7421 4848,: http://www.dawsonsllp.com,463454
DC SOLICITORS LLP,HO,The Down HouseSO21 2AA,0844 800 7072,laurencedunn@dcemployment.co.uk, 0844 800 6682,: http://www.dcemploymentsolicitors.co.uk,488795
DEBENHAMS OTTAWAY,HO,Ivy HouseAL1 3EW,01727 837161,lawyers@turnerdebs.co.uk, 01727 830506,: http://www.dolegal.co.uk,56853
DEBEVOISE & PLIMPTON LLP,HO,Tower 42EC2N 1HQ,020 7786 9000,operations@sra.org.uk, 020 7588 4180,: http://www.debevoise.com,264277
DEBORAH HUTCHINSON LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651,mailbox@abg-law.com, 0115 947 5244,: http://www.abg-law.com,518215
DECCAN PRIME SOLICITORS,HO,79 College RoadHA1 1BD,,tsreddy@tsvsolicitors.com,,,533403
DECHERT,HO,160 Queen Victoria StreetEC4V 4QQ,020 7184 7000,marketing@titmuss-dechert.com, 020 7184 7001,: http://www.dechert.com,56638
DECHERT LLP,HO,Times SquareEC4V 4QQ,020 7184 7000,operations@sra.org.uk, 020 7184 7001,: http://www.dechert.com,389648
DENISON TILL,HO,Stamford HouseYO1 9PP,01904 611411,mail@denisontill.com, 01904 646972,: http://www.denisontill.com,63638
DENTON WILDE SAPTE LLP,HO,One Fleet PlaceEC4M 7WS,020 7246 7000,operations@sra.org.uk, 020 7246 7777,: http://www.dentonwildesapte.com,447523
DENTON WILDE SAPTE LLP,BRN,5 Chancery LaneEC4A 1BU,,operations@sra.org.uk,,,447524
DENTON WILDE SAPTE LLP,BRN,The PinnacleMK9 1FE,,operations@sra.org.uk,,: http://www.dentonwildesapte.com,447525
DENTON WILDE SAPTE LLP,BRN,124 Chancery LaneWC2A 1PT,,operations@sra.org.uk,,,492445
DESMOND WRIGHT,HO,1094 Uxbridge RoadUB4 8QH,020 8561 4888,deswright@btconnect.com, 020 8569 1814,,388398
DEVEREAUX SOLICITORS,HO,Oldebourne HouseWC2A 1JE,020 7242 7766,operations@sra.org.uk, 020 7242 8879,: http://www.devereaux-solicitors.com,428395
DEVINE LAW,HO,suite 2 Stable CourtHU13 0LH,01482 212 077,fdevine@devinelaw.co.uk, 01482 642 326,: http://www.devinelaw.co.uk,443676
DEVONSHIRES,HO,30 Finsbury CircusEC2M 7DT,020 7628 7576,info@devonshires.co.uk,  020 7256 7318,: http://www.devonshires.com,49857
DEWEY & LEBOEUF,HO,1 Minster CourtEC3R 7YL,020 7459 5000,operations@sra.org.uk, 020 7459 5099,: http://www.deweyleboeuf.com,184760
DEWS WITCOMB,HO,87 London RoadLE2 0PF,0116 233 4499,operations@sra.org.uk, 0116 233 7904,: http://www.dewswitcomb.com,69780
DFA LAW LLP,HO,2 Waterside WayNN4 7XD,01604 609560,info@dfalaw.co.uk, 01604 609561,: http://www.dfalaw.co.uk,484839
DICKINS SHIEBERT LIMITED,HO,Matthew HouseEN6 5AW,01707 851100,tina@dickinsshiebert.com, 01707 646627,,482559
DICKINSON DEES (NOMINEES) LIMITED,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 2799100,: http://www.dickinson-dees.com,77972
DICKINSON DEES (TRUST CORPORATION) LIMITED,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 2799100,: http://www.dickinson-dees.com,220763
DICKINSON DEES LLP,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 274 9100,: http://www.dickinson-dees.com,449247
DICKINSON DEES LLP,BRN,Camden HouseTS17 6QY,01642 631700,law@dickinson-dees.com, 01642 631701,: http://www.dickinson-dees.com,449248
DICKINSON DEES LLP,BRN,One TrinityNE1 2HF,0191 279 9000,law@dickinson-dees.com, 0191 279 9100,: http://www.dickinson-dees.com,449249
DICKINSON DEES LLP,BRN,The Chocolate WorksYO23 1DE,01904 612233,law@dickinson-dees.com, 01904 464 350,: http://www.dickinson-dees.com,460169
DICKINSON DEES LLP,BRN,Gate HouseEC4M 7LG,0844 984 1500,law@dickinson-dees.com, 0844 984 1501,: http://www.dickinson-dees.com,510450
DICKINSON WOOD,HO,28 South ParadeDN1 2DJ,01302 329504,lgb@dickinsonwood.co.uk, 01302 323636,: http://www.dickinsonwood.com,71992
DINNING CONSULTANCY LIMITED,HO,62 Westwater WayOX11 7TY,07900 215065,madhu@dinningfamily.demon.co.uk,,,512100
DIXON LAW LIMITED,HO,The Round FoundryLS11 5WH,0113 204 2470,dixon@dixonlaw.co.uk, 0113 247 1521,: http://www.dixonlaw.co.uk,417448
DIXON PHILLIPS LIMITED,HO,Bateman HouseCB2 1LQ,01223 352 007,paul@dixon-phillips.co.uk,,: http://www.dixon-phillips.co.uk,500042
DL LEGAL LLP,HO,Rahere HouseN13 4JR,0845 456 9800,nick.lockett@dllegal.com, 0207 990 8900,: http://www.dllegal.com,389348
DLA PIPER INTERNATIONAL LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk,,,386993
DLA PIPER UK LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk, 0207 796 6666,: http://www.dlapiper.com,401322
DLA PIPER UK LLP,BRN,1 St Paul's PlaceS1 2JX,08700 111 111,operations@sra.org.uk,,,401419
DLA PIPER UK LLP,BRN,Princes ExchangeLS1 4BY,+44 (0) 8700 111 111,operations@sra.org.uk, +44 (0) 113 369 2369,: http://www.dlapiper.com,401422
DLA PIPER UK LLP,BRN,Victoria Square HouseB2 4DL,08700 111 111,operations@sra.org.uk, 0121 262 5794,: http://www.dlapiper.com,401423
DLA PIPER UK LLP,BRN,Seventh FloorL2 0NH,08700 111 111,operations@sra.org.uk, 0151 236 9208,,401424
DLA PIPER UK LLP,BRN,101 Barbirolli SquareM2 3DL,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401425
DLA PIPER UK LLP,BRN,Carlton HouseM2 5PE,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401426
DMH STALLARD LLP,HO,100 Queens RoadBN1 3YB,01273 329833,operations@sra.org.uk, 01273 735801,: http://www.dmhstallard.com,490576
DMH STALLARD LLP,BRN,Gainsborough HouseRH11 7FZ,01293 605000,operations@sra.org.uk, 01293 543 760,: http://www.dmhstallard.com,490578
DMH STALLARD LLP,BRN,6 New Street SquareEC4A 3BF,0207 822 1500,operations@sra.org.uk, 0207 842 2333,,490579
DMH TRUSTEES LTD,HO,100 Queens RoadBN1 3YB,01273 329833,operations@sra.org.uk, 01273 202885,: http://www.dmhstallard.com,79599
DMH TRUSTEES LTD,BRN,Gainborough HouseRH11 7PZ,01293 605000,operations@sra.org.uk, 01293 543760,: http://www.dmhstallard.com,79602
DMH TRUSTEES LTD,BRN,6 New Street SquareEC4A 3BF,0207 423 1000,operations@sra.org.uk, 0207 481 3002,: http://www.dmhstallard.com,441923
DORSEY & WHITNEY (EUROPE) LLP,HO,21 Wilson StreetEC2M 2TD,020 7588 0800,london@dorsey.com, 020 7588 0555,: http://www.dorsey.com,272016
DORSEY & WHITNEY (EUROPE) LLP,BRN,Wellington HouseCB1 1BH,+44 (0) 1223 451 036,operations@sra.org.uk, +44 (0)1223 451 137,,417192
DOUBLE & MEGSON,HO,11 Market PlacePE6 8EA,1778341494,operations@sra.org.uk,1778347663,: http://www.doubleandmegson.com,48922
