DLA PIPER UK LLP,BRN,101 Barbirolli SquareM2 3DL,08700 111 111
DLA PIPER UK LLP,BRN,Carlton HouseM2 5PE,08700 111 111
DMB LAW,HO,144-146 St. Johns HillTN13 3PF,01732 228800
DMH STALLARD LLP,HO,100 Queens RoadBN1 3YB,01273 329833
DMH STALLARD LLP,BRN,Gainsborough HouseRH11 7FZ,01293 605000
DMH STALLARD LLP,BRN,6 New Street SquareEC4A 3BF,0207 822 1500
DMH TRUSTEES LTD,HO,100 Queens RoadBN1 3YB,01273 329833
DMH TRUSTEES LTD,BRN,Gainborough HouseRH11 7PZ,01293 605000
DMH TRUSTEES LTD,BRN,6 New Street SquareEC4A 3BF,0207 423 1000
DORADE LIMITED,HO,1 Broadstone HouseTQ6 9NR,01803 835 187
DORSEY & WHITNEY (EUROPE) LLP,HO,21 Wilson StreetEC2M 2TD,020 7588 0800
DORSEY & WHITNEY (EUROPE) LLP,BRN,Wellington HouseCB1 1BH,+44 (0) 1223 451 036
DRUCES LLP,HO,Salisbury HouseEC2M 5PS,020 7638 9271
DUANE  MORRIS,HO,10 Chiswell StreetEC1Y 4UQ,020 7786 2100
DUNDAS & WILSON LLP,HO,North West WingWC2B 4EZ,020 7240 2401
DUNHAM SOLICITORS LLP,HO,12 Walker AvenueMK12 5TW,01908 311300
DUNHAM SOLICITORS LLP,BRN,Unit 4DNN4 8BS,
DWF LLP,HO,Centurion HouseM3 3AA,0161 603 5000
DWF LLP,BRN,5 St Paul's SquareL3 9AE,0151 907 3000
DWF LLP,BRN,Bridgewater PlaceLS11 5Dy,0113 261 6000
DWF LLP,BRN,6 Winckley SquarePR1 3JJ,01772 556677
DWF LLP,BRN,Capital HouseEC4N 7BL,0207 645 9500
E S N SOLICITORS,BRN,141 Wood End LaneB24 8BD,0121 377 7773
E-BUSINESSLEGAL,HO,38 Elmore StreetN1 3AL,020 7704 0253
EATON RYAN & TAYLOR,HO,Lombard House 145B3 3LP,0121 236 1999
EDDOWES WALDRON,HO,12 St. Peters ChurchyardDE1 1TZ,01332 345461
EDWARD HANDS & LEWIS,HO,3 Rectory PlaceLE11 1UW,01509 216161
EDWARDS & CO,HO,GreenshawGU25 4PW,01344 843898
EDWARDS ANGELL PALMER & DODGE UK LLP,HO,1 Fetter LaneEC4A 1JB,020 7583 4055
EDWIN COE LLP,HO,2 Stone BuildingsWC2A 3TH,020 7691 4000
ELBORNE MITCHELL,HO,One America SquareEC3N 2PR,020 7320 9000
ELLIS JONES,BRN,99 Holdenhurst RoadBH8 8DY,01202 414000
ELLIS TAYLOR LAW LLP,HO,44-45 Chancery LaneWC2A 1JB,0207 405 0206
ELSE SOLICITORS LLP,HO,First AvenueDE14 2WE,01283 526200
ELSE SOLICITORS LLP,BRN,37 - 39 Ludgate HillB3 1EH,0121 222 2302
EMPORIKO DIKAIO LEGAL SERVICES LIMITED,HO,19 Thresher DriveSN25 4AE,01793 701 864
EMW PICTON HOWELL LLP,BRN,Seebeck HouseMK5 8FR,0845 070 6000
EPITOME LAW,HO,St. Johns Innovation CentreCB4 0WS,01223 303162
EQUILAW LLP,HO,Ellenborough HouseGL50 1YD,01242 224422
EVELING LEGAL & ADVISORY LIMITED,HO,Balliol HouseEX1 1NP,01392 479 002
EVERSHEDS LLP,HO,One Wood StreetEC2V 7WS,0845 497 9797
EVERSHEDS LLP,BRN,115 Colmore RowB3 3AL,0845 497 9797
EVERSHEDS LLP,BRN,Eversheds HouseM1 5ES,0845 497 9797
EVERSHEDS LLP,BRN,Bridgewater PlaceLS11 5DR,0845 497 9797
EVERSHEDS LLP,BRN,Central Square SouthNE1 3XX,0845 497 9797
EVERSHEDS LLP,BRN,1 Royal Standard PlaceNG1 6FZ,0845 497 9797
EVERSHEDS LLP,BRN,Franciscan HouseIP1 1UR,0845 497 9797
EVERSHEDS LLP,BRN,Kett HouseCB1 2JY,0845 497 9797
EVERYMAN LEGAL LIMITED,HO,Unit 1G  Network PointOX29 0YN,0845 868 0960
EVERYS,BRN,Hertford HouseEX1 1NP,01392 477983
EXCELLO LAW LIMITED,HO,Atlantic HouseRG2 0TD,01189 036 024
FAEGRE & BENSON LLP,HO,7 Pilgrim StreetEC4V 6LB,020 7450 4500
FARADAYS LAW LIMITED,HO,40 Devonshire DriveSE10 8JZ,0208 432 9473
FARNFIELD & NICHOLLS,HO,The SquareSP8 4AX,01747 825432
FARRER & CO LLP,HO,66 Lincoln's Inn FieldsWC2A 3LH,0207 242 2022
FASKEN MARTINEAU LLP.,HO,17 Hanover SquareW1S 1HU,020 7917 8500
FBC MANBY BOWDLER LLP,HO,George HouseWV2 4BZ,01902 578000
FBC MANBY BOWDLER LLP,BRN,1 St. Leonards CloseWV16 4EL,01746 761436
FBC MANBY BOWDLER LLP,BRN,Rowan HouseSY2 6LG,01743 241551
FBC MANBY BOWDLER LLP,BRN,Blount HouseTF3 4NQ,01952 291525
FBC MANBY BOWDLER LLP,BRN,6-10 George StreetWV2 4DN,01902 311711
FBC MANBY BOWDLER LLP,BRN,11-12 New RoadWV13 2BL,01902 366566
FBC MANBY BOWDLER LLP,BRN,Routh HouseTF3 4NJ,01952 292129
FIELD FISHER WATERHOUSE,HO,35 Vine StreetEC3N 2AA,020 7861 4000
FIELD FISHER WATERHOUSE LLP,HO,35 Vine StreetEC3N 2AA,0207 861 4000
FIELD FISHER WATERHOUSE LLP,BRN,27th FloorM1 4BD,0161 200 1700
FIELD SEYMOUR PARKES,HO,I London RoadRG1 4QW,0118 951 6200
FINERS STEPHENS INNOCENT LLP,HO,179-185 Great Portland StreetW1W 5LS,020 7323 4000
FIONA CAMPBELL,HO,Studio 5 Pembridge StudiosW11 3EP,020 7243 1982
FLADGATE LLP,HO,25 North RowW1K 6DJ,020 7323 4747
FLINT BISHOP LLP,HO,St. Michaels CourtDE1 3HQ,01332 340211
FOLKLAW LIMITED,HO,Foyle RidingRH8 0RT,07545 345992
FOLLETT STOCK LLP,HO,Truro Business ParkTR4 9NH,01872 241 700
FOOT ANSTEY,HO,Salt Quay HousePL4 0BN,01752 675 000
FOOT ANSTEY,BRN,Senate CourtEX1 1NT,01392 411221
FOOT ANSTEY,BRN,The QuadTA1 2PX,01823 625 600
FOOT ANSTEY INCORPORATING HANCOCK CAFFIN,BRN,Princes HouseTR1 2EY,01872 243300
FOOT ANSTEY INCORPRATION HANCOCK CAFFIN,BRN,The Old Manison HouseTR1 2HD,
FORBES,HO,Rutherford HouseBB1 8DD,01254 54374
FORBES,BRN,13-15 Cannon StreetBB5 1NJ,01254 872111
FORBES,BRN,73 NorthgateBB2 1AA,01254 580000
FORBES,BRN,Marsden HouseBB1 8DA,01254 662831
FORBES,BRN,Ribchester HousePR1 2QL,01772 220022
FORBES,BRN,1-3 Farrington StreetPR7 1DY,01257 260600
FORBES,BRN,Gothic HouseBB5 1LY,01254 872111
FORBES,BRN,13-14 South ParadeLS1 5QS,0113 244 6688
FOREMAN LAWS,HO,25 BancroftSG5 1JW,01462 458711
FORSYTH SIMPSON,HO,7 Cavendish SquareW1G 0PE,020 7612 7615
FOX WILLIAMS LLP,HO,Ten Dominion StreetEC2M 2EE,020 7628 2000
FRANCIS & HOW,HO,Botley HouseHP5 1DQ,01494 782541
FRANKLINS SOLICITORS LLP,HO,11-13 Castilian StreetNN1 1JX,01604 828282
FRANKLINS SOLICITORS LLP,BRN,12-14 Castilian StreetNN1 1JX,01604 828282
FRANKLINS SOLICITORS LLP,BRN,Silbury CourtMK9 2LY,01908 660966
FREETH CARTWRIGHT LLP,HO,80 Mount StreetNG1 6HH,0115 936 9369
FREETH CARTWRIGHT LLP,BRN,2nd Floor  West PointDE1 3QT,01332 361 000
FREETH CARTWRIGHT LLP,BRN,1 Colton SquareLE1 1QH,0116 248 1100
FREETH CARTWRIGHT LLP,BRN,St. James BuildingsM1 6FQ,0845 634 2540
FREETH CARTWRIGHT LLP,BRN,75 Colmore RowB3 2AP,0845 634 2575
FRESHFIELDS BRUCKHAUS DERINGER,HO,65 Fleet StreetEC4Y 1HS,020 7936 4000
FRESHFIELDS BRUCKHAUS DERINGER LLP,HO,65 Fleet StreetEC4Y 1HS,0207 936 4000
FRISBY SOLICITORS LIMITED,HO,26 Eastgate StreetST16 2LZ,01785 244114
FRISBY SOLICITORS LIMITED,BRN,28 Eastgate StreetST16 2LZ,01785 244114
FRISBY SOLICITORS LIMITED,BRN,9 Carmelite StreetEC4Y 0DR,0207 936 6399
FURLEY PAGE LLP,HO,39 St. Margarets StreetCT1 2TX,01227 763939
GARDINER & CO,HO,6 Aldred RoadNW6 1AN,+44 (0) 20 7435 0810
GARDNER LEADER LLP,HO,24 Market PlaceRG14 5BA,01635 508 080
GARDNER LEADER LLP,BRN,Winbolt HouseRG19 3HX,01635 508080
GARDNER LEADER LLP,BRN,5 Wharf StreetRG14 5AN,01635 508080
GARY CHADWICK LIMITED,HO,c/o ActonsNG1 5BQ,0115 9100 200
GELDARDS LLP,BRN,1 Pride PlaceDE24 8QR,01332 331631
GELDARDS LLP,BRN,The ArcNG2 1EN,0115 983 3650
GENESIS LEGAL SERVICES LIMITED,HO,Beacon HouseBH1 3LB,01202 552255
GEOFFREY LEAVER SOLICITORS LLP,HO,251 Upper Third StreetMK9 1DR,01908 692769
GEORGE & CO,HO,Orchard ValeIP30 9RW,01449 737582
GEORGE DAVIES SOLICITORS LLP,HO,Fountain CourtM2 2FB,0161 236 8992
GEORGE GREEN LLP,HO,195 High StreetB64 5HW,01384 410410
GIBSON DUNN & CRUTCHER LLP,HO,Telephone HouseEC4Y 0HB,0207 071 4000
GILL TURNER TUCKER,HO,Colman HouseME14 1JE,01622 759051
GILLHAMS SOLICITORS LLP,BRN,Second FloorEC4Y 1BJ,0207 353 2732
GLAISYERS SOLICITORS LLP,HO,One St James's SquareM2 6DN,0161 832 4666
GLAISYERS SOLICITORS LLP,BRN,1st FloorM13 0RX,0161 224 3311
GLANVILLES LLP,HO,The Courtyard PO30 5BF,01983 527878
GLANVILLES LLP,BRN,Langstone GatePO9 1TR,02392 492300
GLANVILLES LLP,BRN,West Wing  Cams HallPO16 8AB,01329 282841
GODLOVES SOLICITORS,HO,8-16 Dock StreetLS10 1LX,0113 225 8811
GOODMAN DERRICK LLP,HO,90 Fetter LaneEC4A 1PT,020 7404 0606
GORDONS LLP,HO,14 PiccadillyBD1 3LX,01274 202202
GORDONS LLP,BRN,Riverside WestLS1 4AW,0113 227 0100
GORDONS LLP,BRN,8 Duke StreetBD1 3QX,01274 202202
GORDONS PARTNERSHIP LLP,HO,22 Great James StreetWC1N 3ES,020 7421 9421
GORDONS PARTNERSHIP LLP,BRN,St. Marys ChambersGU1 3UA,01483 451 900
GOTELEE & GOLDSMITH,HO,31-41 Elm StreetIP1 2AY,01473 211121
GOTELEE & GOLDSMITH,BRN,6 Church StreetIP7 5DU,01473 822102
GRACELAND SOLICITORS,HO,15 Beresford SquareSE18 6AY,0208 836 9350
GRACELAND SOLICITORS,BRN,315 Lewisham High StreetSE13 6NL,020 8314 5770
GRAY & CO,HO,Habib HouseM1 1DB,0161 237 3360
GREENE & GREENE,HO,80 Guildhall StreetIP33 1QB,01284 762211
GREENWOODS SOLICITORS LLP,HO,Monkstone HousePE1 1JE,01733 887700
GREGORY ROWCLIFFE MILNERS,HO,1 Bedford RowWC1R 4BZ,020 7242 0631
GRID LAW LIMITED,HO,Melbury HouseBH8 8ES,01202 961342
GRIFFITH SMITH FARRINGTON WEBB LLP,HO,47 Old SteyneBN1 1NW,01273 324 041
GRIFFITH SMITH FARRINTON WEBB LLP,BRN,32 Keymer RoadBN6 8AL,01273 843 405
GRIFFITH SMITH FARRINTON WEBB LLP,BRN,Croft HouseBN5 9DJ,01273 492 045
GROSS & COMPANY,HO,83-84 Guildhall StreetIP33 1LN,01284 763333
GSC SOLICITORS LLP,HO,31-32 Ely PlaceEC1N 6TD,0207 822 2222
GUY THOMPSON & CO,HO,25 Poplar WalkSE24 0BX,0207 274 6874
H C L S LLP,HO,4th FloorW1K 4LP,0207 499 4779
HALCO MANAGEMENT LIMITED,BRN,5 Fleet PlaceEC4M 7RD,020 7203 5000
HALCO SECRETARIES LIMITED,BRN,5 Fleet PlaceEC4M 7RD,020 7203 5000
HALL & CO,HO,Flat 5  156 Sutherland AvenueW9 1HP,2072894318
HALLIWELLS LLP,HO,3 Hardman SquareM3 3EB,0844 875 8000
HALLIWELLS LLP,BRN,City PlazaS1 2GU,0114 229 8000
HALLIWELLS LLP,BRN,1 Threadneedle StreetEC2R 8AW,0870 365 8000
HALLIWELLS LLP,BRN,100 Old Hall StreetL3 9TD,0151 237 7777
HAMILTON PRATT,HO,120 Edmund StreetB3 2ES,0121 237 2027
HAMLINS LLP,HO,Roxburghe HouseW1B 2AD,020 7355 6000
HAMMONDS,HO,2 Park LaneLS3 1ES,0870 839 0000
HAMMONDS,BRN,7 Devonshire SquareEC2M 4YH,0870 839 0000
HAMMONDS,BRN,Trinity CourtM60 8HS,0870 839 0000
HAMMONDS,BRN,Rutland HouseB3 2JR,0870 839 0000
HAMMONDS LLP,HO,7 Devonshire SquareEC2M 4YH,0870 839 0000
HAMMONDS LLP,BRN,2 Park LaneLS3 1ES,0870 839 0000
HAMMONDS LLP,BRN,Trinity CourtM60 8HS,0870 839 0000
HAMMONDS LLP,BRN,Rutland HouseB3 2JR,
HANSEL HENSON LLP,HO,3rd FloorW1T 1PH,0207 307 5145
HARBOTTLE & LEWIS LLP,HO,14 Hanover SquareW1S 1HP,020 7667 5000
HARRIS & HARRIS,HO,14 Market PlaceBA5 2RE,01749 674747
HARRIS & HARRIS,BRN,11 Stony StreetBA11 1BU,01373 463366
HARRIS & HARRIS,BRN,25 Market PlaceBA5 2RF,01749 674747
HARRIS CARTIER LLP,HO,Windsor Crown HouseSL1 2DX,01753 810 710
HARRISON CLARK LLP,HO,5 DeanswayWR1 2JG,01905 612001
HARROWELLS LLP,BRN,Moorgate HouseYO30 4WY,01904 690111
HARVEY INGRAM LLP,HO,20-40 New WalkLE1 6TX,0116 254 5454
HARVEY INGRAM LLP,BRN,2nd FloorB3 1QZ,0121 262 6550
HARVEY INGRAM LLP,BRN,8th Floor  Edmund HouseB3 3EW,0121 214 1200
HARVEY INGRAM LLP,BRN,2nd Floor Moorgate HouseMK9 1JL,01908 295350
HAYRE & CO SOLICITORS LIMITED,HO,Kenburgh HouseBD1 4QU,01274 744 405
HBJ GATELEY WAREING LLP,HO,One Eleven Edmund StreetB3 2HJ,0121 234 0000
HBJ GATELEY WAREING LLP,BRN,Knightsbridge HouseLE1 5NL,0116 285 9000
HBJ GATELEY WAREING LLP,BRN,City Gate EastNG1 5FS,0115 983 8200
HBJ GATELEY WAREING LLP,BRN,Fleet Place HouseEC4M 7RF,020 7645 9000
HEALD SOLICITORS,HO,Ashton HouseMK9 2AH,01908 662277
HEATH BUCKERIDGE,HO,23 Queen StreetSL6 1NB,01628 671636
HECKFORD NORTON,BRN,Tudor HouseSG1 3HU,01438 312 211
HEMPSONS,BRN,Portland TowerM1 3LF,0161 228 0011
HEMPSONS,BRN,The ExchangeHG1 1DY,01423 522 331
HENMANS LLP,HO,5000 John Smith DriveOX4 2BH,01865 781000
HENRY'S SOLICITORS LIMITED,BRN,1 Market StreetSK13 8AL,01457 864143
HERBERT SMITH LLP,HO,Exchange HouseEC2A 2HS,020 7374 8000
HEREWARD & FOSTER,HO,101 Barking RoadE16 4HQ,020 7476 6600
HERRINGTON & CARMICHAEL LLP,HO,Waters EdgeGU15 3YL,01276 686222
HERRINGTON & CARMICHAEL LLP,BRN,Market ChambersRG40 1AL,0118 977 4045
HEWITSONS LLP,HO,Shakespeare HouseCB5 8EP,01223 461155
HEWITSONS LLP,BRN,7 Spencer ParadeNN1 5AB,01604 233233
HEWITSONS LLP,BRN,Exchange HouseMK9 2EA,01908 247020
HEWITSONS LLP,BRN,1 Billing RoadNN1 5DB,01604 627941
HGF LAW,HO,Belgrave HallLS2 8DD,0113 233 0148
HGF LAW,BRN,Lincolns Inn ChambersWC2A 1JA,2074408900
HIGGS & SONS,HO,3  Waterfront Business ParkDY5 1LX,01384 342100
HILL DICKINSON LLP,HO,No. 1 St. Paul's SquareL3 9SJ,0151 600 8000
HILL DICKINSON LLP,BRN,50 Fountain StreetM2 2AS,0161 817 7200
HILL DICKINSON LLP,BRN,Irongate HouseEC3A 7HX,020 7283 9033
HILL HOFSTETTER LLP,HO,Trigen HouseB90 8AB,0121 210 6000
HILLYER MCKEOWN LLP,HO,Murlain HouseCH1 1QP,01244 345 551
HILLYER MCKEOWN LLP,BRN,2-4 Church RoadCH63 7PH,0151 645 4255
HLW COMMERCIAL LAWYERS LLP,HO,Commercial HouseS1 2AT,0114 276 5555
HOGAN & HARTSON,HO,Juxon HouseEC4M 8BU,020 7367 0200
HOLDING-PARSONS,HO,5th Floor Sun Alliance HouseEC4A 1NE,020 7430 9474
HOLMAN FENWICK WILLAN LLP,HO,Friary CourtEC3N 2AE,+44 (0) 20 7264 8000
HOWARD KENNEDY,HO,19 Cavendish SquareW1A 2AW,020 7636 1616
HOWES PERCIVAL LLP,HO,Oxford HouseNN1 5PN,01604 230400
HOWES PERCIVAL LLP,BRN,252 Upper Third StreetMK9 1DZ,01908 672682
HOWES PERCIVAL LLP,BRN,1 Bede Island RoadLE2 7EA,0116 247 3500
HOWES PERCIVAL LLP,BRN,The GuildyardNR3 1DD,01603 762103
HOWES PERCIVAL LLP,BRN,SpringfieldsM3 3HF,0616 932 1612
HRJ LAW LLP,HO,7-8 Portmill LaneSG5 1AS,01462 628888
HRO GRANT DAWE LLP,HO,First Floor  Block 6W6 9HA,2073862240
HUGH CARTWRIGHT & AMIN,HO,12 John StreetWC1N 2EB,020 7632 4200
HUGHES ENTERPRISE LAW PRACTICE,HO,Trym LodgeBS9 3HQ,0117 959 6424
HUNTON & WILLIAMS,HO,30 St. Mary AxeEC3A 8EP,020 7220 5700
I ANTHONY D MARTIN,HO,Alderley HousePR7 5PY,01257 451383
IBA SOLICITORS,HO,13 Wellington RoadWF13 1HF,01924 455 000
IKIE SOLICITORS LLP,HO,153 Lewisham High StreetSE13 6AA,
ILAW LEGAL SERVICES LIMITED,HO,Hamilton HouseEC4Y 0HA,0207 489 2059
INESONS,HO,Provincial HouseBD19 3JG,01274 872202
INNSTEP (NOMINEES) LIMITED,HO,1 Park RowLS1 5AB,0113 244 5000
INNSTEP (NOMINEES) LIMITED,BRN,CitypointEC2Y 9AH,020 7418 7000
INNSTEP (NOMINEES) LIMITED,BRN,3 Colmore Circus QueenswayB4 6BH,0121 200 1050
INNSTEP (NOMINEES) LIMITED,BRN,Woodbridge HouseEC1R 0ER,0207 490 4000
INNSTEP (NOMINEES) LIMITED,BRN,33-35 Queen SquareBS1 4LU,0117 924 5678
IRWIN MITCHELL LLP,BRN,Imperial HouseB2 5DB,0870 1500 100
IRWIN MITCHELL LLP,BRN,2 Wellington PlaceLS1 4BZ,0870 1500 100
J D LAW LLP,HO,Temple Bar HouseEC4Y 1AA,0207 438 0990
J F KIRBY,HO,The Old SaddleryWR10 3DN,01386 751760
J P MITCHELL,HO,KBC ExchangeKT2 5AA,0208 547 4141
JAMES LOVE LEGAL LIMITED,HO,One Sceptre HouseHG2 8PB,0845 621 8000
JAMES WARE BAXTER SCHOENFELD LLP,HO,6 Gray's Inn SquareWC1R 5AX,0207 269 9022
JANE LITHERLAND,BRN,Heatherfield HouseS32 1DA,01433 659990
JANE SECRETARIAL SERVICES LIMITED,HO,Kinnaird HouseSW1Y 5AU,020 766 5600
JEFFREY GREEN RUSSELL,HO,Waverley HouseW1F 8GQ,020 7339 7000
JENNINGS IP AND MEDIA SOLICITORS,HO,Lodge FarmTN15 0NE,01732 762340
JK NOMINEES LIMITED,HO,Old Cathedral Vicarage S1 1XA,1142722061
JMW SOLICITORS LLP,HO,1 Byrom PlaceM3 3HG,0845 402 0001
JOELSON WILSON LLP,HO,30 Portland PlaceW1B 1LZ,020 7580 5721
JOHN BRITTEN LAW LIMITED,HO,c/o ActonsNG1 5BQ,0115 9100 200
JON ESSON LIMITED,HO,3 GreenwayHP4 3JD,07791 084 352
JONES CLARKE LIMITED,HO,14 Damson WayAL4 9XU,01727 845101
JONES DAY,HO,21 Tudor StreetEC4Y 0DJ,020 7039 5959
JORDANS,BRN,The GrainstoreWF1 2SG,01924 387110
JST LAWYERS,HO,Colonial ChambersL2 5RH,0151 282 2828
JUSPROWESS SOLICITORS,HO,162D High StreetTW3 1BQ,0208 814 0208
JW LAW,HO,21 Beacon Hill LaneBH21 3RU,01202 690658
K&L GATES LLP,HO,110 Cannon StreetEC4N 6AR,0207 648 9000
KEEBLE HAWSON,HO,Old Cathedral VicarageS1 1XA,0114 272 2061
KEEBLE HAWSON,BRN,Protection HouseLS1 2BR,0113 244 3121
KEEBLE HAWSON,BRN,5-7 Regent TerraceDN1 2EE,1302366831
KEMP LITTLE LLP,HO,Cheapside HouseEC2V 6BJ,020 7600 8080
KERMAN & CO LLP,HO,200 StrandWC2R 1DJ,2075397272
KERSEYS,HO,32 Lloyds AvenueIP1 3HD,01473 213311
KESTER CUNNINGHAM JOHN,HO,Fairstead HouseIP24 3PL,01842 752401
KESTER CUNNINGHAM JOHN,BRN,Beacon HouseIP32 7AR,01284 761233
KESTER CUNNINGHAM JOHN,BRN,Trafalgar HouseNR7 0TA,01603 703 070
KESTER CUNNINGHAM JOHN,BRN,Chequers HouseCB5 8EU,01223 363111
KEYSTONE LAW LIMITED,HO,Matrix StudiosSW6 3BU,020 7152 6550
KHM COMPANY SERVICES LIMITED,HO,Old Cathedral VicarageS1 1XA,01142 722061
KHM COMPANY SERVICES LIMITED,BRN,Protection HouseLS1 2BR,0113 2443121
KHM SECRETARIAL SERVICES LIMITED,HO,Old Cathedral VicarageS1 1XA,0114 272 2061
KHM SECRETARIAL SERVICES LIMITED,BRN,Protection HouseLS1 2BR,0113 2443121
KIDD RAPINET,HO,33 Queen StreetSL6 1NB,01628 621 301
KIDD RAPINET,BRN,20 Cross StreetRG1 1SN,01189 594116
KIDD RAPINET,BRN,Parliament HouseSL1 2BW,01753 532541
KIDD RAPINET,BRN,14-15 Craven StreetWC2N 5AD,020 7925 0303
KIDD RAPINET,BRN,Western HouseHP20 2RX,01296 432541
KIDD RAPINET,BRN,Thame HouseHP13 6RZ,01494 535321
KIDD RAPINET,BRN,17 South StreetGU9 7QU,01252 713242
KING PARTNERS SOLICITORS,HO,208 QueenswayMK2 2ST,01908 643 122
KING PARTNERS SOLICITORS,BRN,Ockway HouseN16 5SR,0208 802 9592
KING PRIOR MACDONALD BRIDGE,HO,1 Lord StreetDA12 1AW,01474 325678
KING PRIOR MACDONALD BRIDGE,BRN,Forge HouseME3 9RD,01634 272720
KINGSLEY NAPLEY LLP,HO,Knights QuarterEC1M 4AJ,0207 814 1200
KIPPAX BEAUMONT LEWIS,HO,28 Mawdsley StreetBL1 1LF,01204 527777
KIRKLAND & ELLIS INTERNATIONAL LLP,HO,30 St. Mary AxeEC3A 8AF,020 7469 2000
KIRWANS,HO,363 Woodchurch RoadCH42 8PE,0151 608 9078
KIRWANS,BRN,236-238 Hoylake RoadCH46 6AD,0151 677 3433
KIRWANS,BRN,6th FloorL2 3SX,0151 229 5600
KITELEYS SOLICITORS LIMITED,HO,7 St. Stephens CourtBH2 6LA,01202 299992
KJD,HO,Churchill HouseST1 3RQ,01782 202020
KNIGHTS SOLICITORS LLP,HO,The BramptonST5 0QW,01782 619225
KNIPE MILLER & CO SOLICITORS LLP,HO,Dembleby HousePE11 1ES,01775 768774
KRIS SEN SOLICITORS,HO,62 Pendle RoadSW16 6RU,020 8769 7125
KSRI SOLICITORS,HO,5 Ruddock CloseHA8 0SQ,020 8357 6871
KSRI SOLICITORS,BRN,4 Imperial PlaceWD6 1JN,0208 2133073
KUIT STEINART LEVY LLP,HO,3 St. Marys ParsonageM3 2RD,0161 832 3434
LACEYS,HO,5 Poole RoadBH2 5QL,01202 557256
LACEYS,BRN,257 Ashley RoadBH14 9DY,01202 743286
LACEYS,BRN,Unit 38  Basepoint EnterpriseSO14 5FE,01202 755900
LAMB BROOKS,HO,Victoria HouseRG21 7EQ,01256 844888
LANGLEYS,BRN,Queens HouseYO1 6WG,01904 610886
LANYON BOWDLER,HO,49 Church StreetTF1 1DA,01952 244721
LANYON BOWDLER,BRN,Chapter House NorthSY2 5DE,01743 280280
LANYON BOWDLER,BRN,Brodie HouseTF3 4DR,01952 291222
LANYON BOWDLER INCORPORATING MORGANS,BRN,12 The Business QuarterSY8 1FD,01584 872333
LAST CAWTHRA FEATHER LLP,BRN,24c Josephs WellLS3 1AB,01274 390 644
LATHAM & WATKINS (LONDON) LLP,HO,99 BishopsgateEC2M 3XF,020 7710 1000
LATIMER HINKS SOLICITORS (DARLINGTON) LLP,HO,5-8 PriestgateDL1 1NL,01325 341500
LAURENCE BOND SOLICITORS,BRN,Francis HouseCB2 1PH,07810 526 343
LAURENCE KAYE SOLICITOR,HO,Wisley HouseWD7 8DD,01923 352 117
LAURENCE ROSS & ASSOCIATES,HO,34 Watling StreetWD7 7NN,01923 85 0099
LAWBRIDGE SOLICITORS LIMITED,HO,Unit 31aCT19 4RH,01303 298392
LAWDIT SOLICITORS LIMITED,HO,1 Brunswick PlaceSO15 2AN,+44 (0)23 8023 5979
LAWDIT SOLICITORS LIMITED,BRN,Innovation CentrePO30 5WB,01983 550536
LAWGRAM DIRECTORS LIMITED,HO,4 More London RiversideSE1 2AU,020 7379 0000
LAWGRAM DIRECTORS LIMITED,BRN,61 St. Mary AxeEC3A 8JN,
LAWGRAM SECRETARIES LIMITED,HO,4 More London RiversideSE1 2AU,020 7379 0000
LAWGRAM SECRETARIES LIMITED,BRN,61 St. Mary AxeEC3A 8JN,020 7379 0000
LAWGRAM TRUSTEE AND NOMINEE COMPANY,HO,4 More London RiversideSE1 2AU,020 7379 0000
LAWMATIX LLP,HO,43 Drummond WaySK10 4XJ,01625 828877
LAWMATIX LLP,BRN,20 Carlisle CloseM45 6TH,0161 773 8000
LAWRENCE GRAHAM LLP,HO,4 More London RiversideSE1 2AU,020 7379 0000
LAWRENCE GRAHAM TRUST CORPORATION,HO,4 More London RiversideSE1 2AU,020 7379 0000
LAWRENCE STEPHENS,HO,Morley HouseEC1A 2AT,0207 935 1211
LAWYERS 4  I.T,HO,12 Ransome RoadCV7 8GZ,07747 806651
LAWYERS FOR BUSINESS LTD,HO,75 Harborne RoadB15 3DH,0844 967 2020
LAYTONS,HO,50 Victoria EmbankmentEC4Y 0LS,020 7842 8000
LAYTONS,BRN,Tempus CourtGU1 4SS,01483 407000
LAYTONS,BRN,22 St. John StreetM3 4EB,0161 214 1600
LEADER VAN BOSCH SOLICITORS,HO,10 Bank StreetTN23 1BX,01233 622321
LEATHES PRIOR,HO,74 The CloseNR1 4DR,01603 610911
LECOTE SOLICITORS,HO,29 Bishops RoadB73 6HX,07870 164686
LEE & PEMBERTONS LIMITED,HO,Kinnaird HouseSW1Y 5AU,020 7824 9111
LEE & PRIESTLEY LLP,HO,10-12 East ParadeLS1 2AJ,0845 129 2300
LEGAL HOBBIT,HO,New Broad Street HouseEC2M 1NH,02071 948 400
LEON KAYE SOLICITORS,HO,12 Ivory HouseSW11 3TN,0207 228 2020
LEONARD LOWY & CO,HO,85-87 Bayham StreetNW1 0AG,0207 788 4333
LESTER ALDRIDGE LLP,HO,Russell HouseBH8 8EX,01202 786161
LESTER ALDRIDGE LLP,BRN,Kildare HouseEC4Y 8EN,0870 224 0405
LESTER ALDRIDGE LLP,BRN,Alleyn HouseSO15 2EU,023 8082 7400
LESTER ALDRIDGE LLP,BRN,Fast Track HouseBH23 6EW,01202 597700
