CHARLES RUSSELL LLP,BRN,Compass HouseGL50 2QJ,01242 221122,operations@sra.org.uk, 01242 584700,: http://www.charlesrussell.co.uk,420630
CHARLES RUSSELL LLP,BRN,Building 7600OX4 2JZ,0845 3590090,operations@sra.org.uk, 0845 3590099,: http://www.charlesrussell.co.uk,423615
CHARLES RUSSELL LLP,BRN,Clarendon HouseCB2 8FH,01223 465465,operations@sra.org.uk, 01223 465400,: http://www.charlesrussell.co.uk,464944
CHARLES RUSSELL LLP,BRN,Kingsbury HouseSW1Y 6QU,020 7203 5000,operations@sra.org.uk, 020 3023 5600,,471886
CHRISTOPHER GIGG LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651,mailbox@abg-law.com, 0115 947 5244,: http://www.abg-law.co.uk,518216
CHRISTOPHER WRIGHT & CO,HO,6th Floor  Regal HouseTW1 3QS,020 8607 9666,info@cwrightandco.co.uk, 020 8607 9777,: http://www.cwrightandco.co.uk,79702
CLAPHAM & COLLINGE,HO,St. Catherines HouseNR1 3GA,01603 693500,info@clapham-collinge.co.uk, 01603 693501,: http://www.clapham-collinge.co.uk,45013
CLARION SOLICITORS LLP,HO,Britannia ChambersLS1 3AX,0113 246 0622,enquiries@clarionsolicitors.com, 0113 246 7488,: http://www.clarionsolicitors.com,484781
CLARKE WILLMOTT LLP,HO,138 Edmund StreetB3 2ES,0845 209 1000,operations@sra.org.uk, 0845 209 2001,: http://www.clarkewillmott.com,510689
CLARKE WILLMOTT LLP,BRN,1 Georges SquareBS1 6BA,0845 209 1000,operations@sra.org.uk,8452092002,: http://www.clarkewillmott.com,512912
CLARKE WILLMOTT LLP,BRN,Burlington HouseSO30 2AF,0845 209 1000,operations@sra.org.uk,8452092003,,512913
CLARKE WILLMOTT LLP,BRN,Blackbrook GateTA1 2PG,0845 209 1000,operations@sra.org.uk, 0845 209 2004,: http://www.clarkewillmott.com,512914
CLARKE WILLMOTT LLP,BRN,25 Southampton BuildingsWC2A 1AL,0203 178 7160,operations@sra.org.uk,,,534170
CLARKE WILLMOTT TRUST CORPORATION LIMITED,HO,1 Georges SquareBS1 6BA,0845 209 1000,nigel.lindsay@clarkewillmott.com, 0845 209 2002,,468201
CLARKS TRUSTEES LIMITED,HO,One Forbury SquareRG1 3EB,0118 958 5321,operations@sra.org.uk, 0118 960 4611,,386352
CLARKSLEGAL LLP,HO,One Forbury SquareRG1 3EB,0118 958 5321,contactus@clarkslegal.com, 0118 939 5733,: http://www.clarkslegal.com,403601
CLARKSLEGAL LLP,BRN,12-13 Henrietta StreetWC2E 8LH,0207 539 8000,operations@sra.org.uk, 0207 539 8001,: http://www.clarkslegal.com,403604
CLARKSON WRIGHT & JAKES LLP,HO,Valiant HouseBR6 0PG,01689 887887,cwj@cwj.co.uk, 01689 887888,: http://www.cwj.co.uk,486938
CLAUSEN MILLER EUROPE,HO,41 EastcheapEC3M 1DT,020 7645 7970,jstartin@clausen.com, 020 7645 7971,: http://www.clausen.com,303240
CLAUSEN MILLER LLP,HO,41 EastcheapEC3M 1DT,0207 645 7970,jbeacham@clausen.com, 0207 645 7971,: http://www.clausenmiller.co.uk,365847
CLEGGS SOLICITORS,HO,Apex CourtNG11 7DD,0115 9775877,mail@cleggssolicitors.com, 0115 9775888,: http://www.cleggssolicitors.com,45127
CLIFFORD CHANCE LLP,HO,10 Upper Bank StreetE14 5JJ,020 7006 1000,operations@sra.org.uk, 020 7006 5555,: http://www.cliffordchance.com,447778
CLIFFORD CHANCE LLP,BRN,4 Coleman StreetEC2R 5JJ,020 7006 1000,operations@sra.org.uk, 020 7006 5555,,449734
CLIVE LOVATT SOLICITOR,HO,41 Howards LaneSW15 6NX,0208 788 9716,clive.lovatt@yahoo.co.uk, 0208 788 9716,,512908
CLOSE THORNTON LLP,HO,2 Duke StreetDL3 7AB,01325 466461,law@close-thornton.co.uk, 01325 465121,: http://www.close-thornton.co.uk,499962
CLYDE & CO LLP,HO,51 EastcheapEC3M 1JP,020 7623 1244,Graham.Holliday@clydeco.com, 020 7623 5427,: http://www.clydeco.com,460690
CLYDE & CO LLP,BRN,Corn ExchangeEC3R 7NE,020 7623 1244,operations@sra.org.uk, 020 7623 5427,: http://www.clydeco.com,462912
CLYDE & CO LLP,BRN,1 Stoke RoadGU1 4HW,01483 555555,operations@sra.org.uk, 01483 567330,: http://www.clydeco.com,462913
CMHT,HO,Lords Mill ChambersWS1 3QD,01922 646400/ 613333,operations@sra.org.uk, 01922 646469,,78803
CMHT,BRN,41 Anchor RoadWS9 8PT,01922 743525,operations@sra.org.uk, 01922 743164,,78804
CMHT,BRN,82 High StreetWS8 6EW,01543 372347,operations@sra.org.uk, 01543 373769,,78805
CMS CAMERON MCKENNA LLP,HO,Mitre HouseEC1A 4DD,+44 (0)20 7367 3000,operations@sra.org.uk, +44 (0) 20 7367 2000,: http://www.cms-cmck.com,423370
COBBETTS LLP,HO,58 Mosley StreetM2 3HZ,0845 404 2404,lawyers@cobbetts.co.uk, 0845 404 2414,: http://www.cobbetts.com,425778
COBBETTS LLP,BRN,1 Whitehall RiversideLS1 4BN,0845 4042404,operations@sra.org.uk, 0845 4042424,: http://www.cobbetts.com,425779
COBBETTS LLP,BRN,One Colmore SquareB4 6AJ,0845 4042404,enquiries@cobbetts.co.uk, 0845 4042434,: http://www.cobbetts.com,425780
COBBETTS LLP,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404,enquiries@crobetts.com, +44 161 833 3030,: http://cobbetts.com,467565
COHEN CRAMER INCORPORATING HUDSON & ASSOCIATES,HO,St George HouseLS1 3DL,0113 244 0597,info@cohencramer.co.uk, 0113 298 7363,: http://www.cohencramer.co.uk,499994
COLEMANS SOLICITORS LLP,HO,21 Marlow RoadSL6 7AA,01628 631051,michael.stone@colemans.co.uk, 01628 622106,: http://www.colemans.co.uk,459897
COLES MILLER SOLICITORS LLP,HO,44-46 Parkstone RoadBH15 2PG,01202 673011,office@coles-miller.co.uk, 01202 675868,: http://www.coles-miller.co.uk,440598
COLLINS DRYLAND & THOROWGOOD LLP,HO,12 Hart StreetRG9 2AU,01491 572323,collins.dryland@collinsdryland.co.uk, 01491 576766,,424820
COLLYER BRISTOW LLP,HO,4 Bedford RowWC1R 4DF,020 7242 7363,cblaw@collyerbristow.com, 020 7405 0555,: http://www.collyerbristow.com,441900
COLMAN COYLE LLP,HO,Wells HouseN1 0NU,020 7354 3000,inquiries@colmancoyle.com, 020 7354 2244,: http://www.colmancoyle.com,437716
COMPLETE - THE LEGAL SHOP,BRN,5-6 Northumberland BuildingsBA1 2JE,,operations@sra.org.uk,,,460319
COMPLETE - THE LEGAL SHOP,BRN,1 Northumberland BuildingsBA1 2JB,01225 425731,enquiries@completehome.co.uk, 01225 352 901,: http://www.completehome.co.uk,463196
CORBETT & CO INTERNATIONAL CONSTRUCTION LAWYERS LIMITED,HO,George HouseTW11 8DG,020 8614 6200,mail@corbett.co.uk, 020 8614 6222,: http://www.corbett.co.uk,471935
COUSINS BUSINESS LAW,HO,PO Box 11543B13 0ZL,0121 778 3212,gary.cousins@business-lawfirm.co.uk, 0121 275 6155,: http://www.business-lawfirm.co.uk,485128
CRADDOCK HODGSON & WILDIN,HO,47A Lord StreetDN21 2DD,01427 615221,davidhodgson@ch-w.co.uk, 01427 677079,,470805
CRANELAW NOMINEES,HO,4 More London RiversideSE1 2AU,020 7379 0000,info@lg-legal.com, 020 7379 6854,: http://www.lg-legal.com,79759
CRESSWELL & CO,HO,Lloyds Bank ChambersW4 1NP,0208 742 0070,acresswell@cresswell-law.co.uk, 0208 742 0080,,77873
CRIPPS HARRIES HALL LLP,HO,Wallside HouseTN1 1EG,01892 515 121,reception@crippslaw.com, 01892 544878,: http://www.crippslaw.com,420623
CRIPPS HARRIES HALL LLP,BRN,53 Chandos PlaceWC2N 4HS,0207 930 7879,reception@crippslaw.com,,: http://www.crippslaw.com,420628
CROOKESLAW SOLICITORS,BRN,Suite 3TN18 5ED,01580 754884,crookeslaw@aol.com, 01580 754884,,427663
CRS SOLICITORS LIMITED,HO,15 Planetree RoadWA15 9JN,0161 9808500,info@crssolicitors.co.uk, 0161 980 2800,: http://www.crssolicitors.co.uk,520272
CRUMPSALL SOLICITORS,HO,5 Delaunays RoadM8 4QS,0161 492 0300,crumpsallsolicitors@hotmail.co.uk, 0161 492 0700,,524993
CUBISM LIMITED,HO,116-118 Chancery LaneWC2A 1PP,020 7831 0101,contact@cubismlaw.com, 020 7831 0001,: http://www.cubismlaw.com,426622
CUMBERLAND ELLIS LLP,HO,Atrium CourtWC1R 4QR,020 7242 0422,contact@cumberlandellis.com, 020 7831 9081,: http://www.cumberlandellis.com,423951
CURTIS,HO,87-89 Mutley PlainPL4 6JJ,01752 204444,admin@curtissolicitor.co.uk, 01752 600582,: http://www.curtissolicitors.co.uk,69935
CURTIS DAVIS GARRARD LLP,HO,Waterview HouseUB11 1AU,020 8734 2800,cdg@cdg.co.uk, 020 8734 2820,: http://www.cdg.co.uk,439491
CURTIS MALLET-PREVOST COLT & MOSLE LLP,HO,53 New Broad StreetEC2M 1BB,020 7011 9500,operations@sra.org.uk, 020 7011 9501,: http://www.curtis.com,367685
CUTLER BUTTERY SOLICITORS,HO,50 Summer HillB63 3BU,0121 550 0010,najcutler@aol.com, 0121 550 0040,: http://www.cutlerbuttery.com,439603
CWC NOMINEES,HO,Blackbrook GateTA1 2PG,0845 209 1000,operations@sra.org.uk, 0845 209 2004,,79144
D R BAKER SOLICITOR,HO,13 The Vision CentreIP32 7AB,01284 764600,drb@bakerlaw.co.uk, 01284 764600,,345324
DAKERS MARRIOTT SOLICITORS,BRN,352 High StreetME1 1DJ,01634  817700,mail@dakersmarriott.co.uk, 01634 817722,: http://www.dakersmarriott.co.uk,427714
DAVENPORT LYONS,HO,30 Old Burlington StreetW1S 3NL,020 7468 2600,dl@davenportlyons.com, 0207 437 8216,: http://www.davenportlyons.com,49564
DAVID GILLIES SOLICITOR,HO,Rohan HouseTN17 3LZ,01580 715523,dgillies@btinternet.com, 01580 715524,,341779
DAVID VAUGHAN-BIRCH LIMITED,HO,Cleggs SolicitorsNG11 7DD,0115 9775877,mail@cleggssolicitors.com, 0115 9775888,: http://www.cleggssolicitors.com,468978
DAVIES & DAVIES ASSOCIATES LIMITED,HO,4 Beadnell CloseOX16 9AQ,0800 840 4025,enquiries@daviesanddavies.net, 0800 840 4026,: http://www.daviesanddavies.net,472797
DAVIES & DAVIES ASSOCIATES LIMITED,BRN,14 Anning StreetEC2A 3LQ,0800 840 4025,enquiries@daviesanddavies.net, 0800 840 4026,: http://www.daviesanddavies.net,498809
DAVIES AND PARTNERS,HO,Rowan HouseGL4 3RT,01452 612345,operations@sra.org.uk, 01452 611922,: http://www.daviesandpartners.com,68156
DAVIES AND PARTNERS,BRN,135 Aztec WestBS32 4UB,01454  619619,operations@sra.org.uk, 01454 619696,: http://www.daviesandpartners.com,68158
DAVIES AND PARTNERS,BRN,Latham HouseB1 2AJ,0121 616 4450,operations@sra.org.uk, 0121 643 3928,: http://www.daviesandpartners.com,68159
DAVIES ARNOLD COOPER LATIN LIMITED,HO,6-8 Bouverie StreetEC4Y 8DD,0207 936 2222,daclon@dac.co.uk, 0207 936 2020,: http://www.dac.co.uk,509919
DAVIES ARNOLD COOPER LLP,HO,6-8 Bouverie StreetEC4Y 8DD,0207 936 2222,DACLON@DAC.CO.UK, 0207 936 2020,: http://www.dac.co.uk,488319
DAVIES ARNOLD COOPER LLP,BRN,85 Gracechurch StreetEC3V 0AA,0207 936 2222,daclon@dac.co.uk, 0207 936 2020,: http://www.dac.co.uk,488320
DAVIES ARNOLD COOPER LLP,BRN,60 Fountain StreetM2 2FE,0161 839 8396,dacman@dac.co.uk, 0161 839 8309,: http://www.dac.co.uk,488325
DAVIS & CO,HO,St. Michaels RectoryEC3V 9DS,020 7621 1091,trevor.davis@davis-solicitors.com, 020 7621 1050,,266127
DAWSON SOLICITORS,HO,8 Mount RoadWV6 8HT,01902 759944,m.dawson@dawsonsolicitors.co.uk, 01902 747494,,443887
DAWSONS LLP,HO,2 New SquareWC2A 3RZ,020 7421 4800,info@dawsonsllp.com, 020 7421 4848,: http://www.dawsonsllp.com,463454
DEBEVOISE & PLIMPTON LLP,HO,Tower 42EC2N 1HQ,020 7786 9000,operations@sra.org.uk, 020 7588 4180,: http://www.debevoise.com,264277
DEBORAH HUTCHINSON LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651,mailbox@abg-law.com, 0115 947 5244,: http://www.abg-law.com,518215
DECHERT LLP,HO,Times SquareEC4V 4QQ,020 7184 7000,operations@sra.org.uk, 020 7184 7001,: http://www.dechert.com,389648
DENTON WILDE SAPTE LLP,HO,One Fleet PlaceEC4M 7WS,020 7246 7000,operations@sra.org.uk, 020 7246 7777,: http://www.dentonwildesapte.com,447523
DENTON WILDE SAPTE LLP,BRN,5 Chancery LaneEC4A 1BU,,operations@sra.org.uk,,,447524
DENTON WILDE SAPTE LLP,BRN,The PinnacleMK9 1FE,,operations@sra.org.uk,,: http://www.dentonwildesapte.com,447525
DENTON WILDE SAPTE LLP,BRN,124 Chancery LaneWC2A 1PT,,operations@sra.org.uk,,,492445
DERYOOK SOLICITORS,HO,45 Beech StreetEC2Y 8AD,020 7953 9766,kk.park@deryook.co.uk, 020 7953 9769,: http://www.deryook.co.uk,463090
DEVONSHIRES,HO,30 Finsbury CircusEC2M 7DT,020 7628 7576,info@devonshires.co.uk,  020 7256 7318,: http://www.devonshires.com,49857
DEWEY & LEBOEUF,HO,1 Minster CourtEC3R 7YL,020 7459 5000,operations@sra.org.uk, 020 7459 5099,: http://www.deweyleboeuf.com,184760
DICKINSON DEES (NOMINEES) LIMITED,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 2799100,: http://www.dickinson-dees.com,77972
DICKINSON DEES (TRUST CORPORATION) LIMITED,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 2799100,: http://www.dickinson-dees.com,220763
DICKINSON DEES LLP,HO,St. Anns WharfNE1 3DX,0191 279 9000,law@dickinson-dees.com, 0191 274 9100,: http://www.dickinson-dees.com,449247
DICKINSON DEES LLP,BRN,Camden HouseTS17 6QY,01642 631700,law@dickinson-dees.com, 01642 631701,: http://www.dickinson-dees.com,449248
DICKINSON DEES LLP,BRN,One TrinityNE1 2HF,0191 279 9000,law@dickinson-dees.com, 0191 279 9100,: http://www.dickinson-dees.com,449249
DICKINSON DEES LLP,BRN,The Chocolate WorksYO23 1DE,01904 612233,law@dickinson-dees.com, 01904 464 350,: http://www.dickinson-dees.com,460169
DICKINSON DEES LLP,BRN,Gate HouseEC4M 7LG,0844 984 1500,law@dickinson-dees.com, 0844 984 1501,: http://www.dickinson-dees.com,510450
DKLM LLP,HO,City HouseEC1V 9PE,020 7549 7888,j.johnson@dklm.co.uk, 0207 549 7889,: http://www.dklm.co.uk,389794
DLA PIPER INTERNATIONAL LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk,,,386993
DLA PIPER UK LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111,operations@sra.org.uk, 0207 796 6666,: http://www.dlapiper.com,401322
DLA PIPER UK LLP,BRN,1 St Paul's PlaceS1 2JX,08700 111 111,operations@sra.org.uk,,,401419
DLA PIPER UK LLP,BRN,Princes ExchangeLS1 4BY,+44 (0) 8700 111 111,operations@sra.org.uk, +44 (0) 113 369 2369,: http://www.dlapiper.com,401422
DLA PIPER UK LLP,BRN,Victoria Square HouseB2 4DL,08700 111 111,operations@sra.org.uk, 0121 262 5794,: http://www.dlapiper.com,401423
DLA PIPER UK LLP,BRN,Seventh FloorL2 0NH,08700 111 111,operations@sra.org.uk, 0151 236 9208,,401424
DLA PIPER UK LLP,BRN,101 Barbirolli SquareM2 3DL,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401425
DLA PIPER UK LLP,BRN,Carlton HouseM2 5PE,08700 111 111,operations@sra.org.uk, 0161 235 4111,,401426
DMB LAW,HO,144-146 St. Johns HillTN13 3PF,01732 228800,grace@dmblaw.co.uk, 01732 228818,: http://www.dmblaw.co.uk,209074
DMH STALLARD LLP,BRN,Gainsborough HouseRH11 7FZ,01293 605000,operations@sra.org.uk, 01293 543 760,: http://www.dmhstallard.com,490578
DONALD PUGH SOLICITOR,HO,169 Station RoadE4 6AG,020 8524 6700,dgpugh@donaldpughsolicitor.com, 020 8529 8688,: http://www.donaldpughsolicitor.com,326058
DONALD RACE & NEWTON,HO,4 Nicholas StreetBB11 2AG,01282 433 241,pm@drnlaw.co.uk, 01282 831 720,: http://www.drnlaw.co.uk,57904
DOWNS SOLICITORS LLP,HO,156 High StreetRH4 1BQ,01306 5022 40,c.shipley@downslaw.co.uk, 01306 5022 83,: http://www.downslaw.co.uk,446286
DOWNS SOLICITORS LLP,BRN,Concept HouseRH4 1BQ,01306  880110,operations@sra.org.uk, 01306 502283,,446287
DOWNS SOLICITORS LLP,BRN,Constable CourtRH4 1BQ,01306 880110,operations@sra.org.uk, 01306 502283,,446293
DOWNS SOLICITORS LLP,BRN,The TannersGU7 3HU,01483 861848,operations@sra.org.uk, 01483 861856,,446294
DRUCES LLP,HO,Salisbury HouseEC2M 5PS,020 7638 9271,info@druces.com, 020 7628 7525,: http://www.druces.com,487134
DTM LEGAL LLP,HO,Archway HouseCH1 3DR,01244 354800,alison.brennan@dtmlegal.com, 01244 403485,: http://www.dtmlegal.com,492779
DUNDAS & WILSON LLP,HO,North West WingWC2B 4EZ,020 7240 2401,operations@sra.org.uk, 020 7420 2448,: http://www.dundas-wilson.com,406303
DUTTON GREGORY LLP,HO,Trussell HouseSO23 8BT,01962 844333,contact@duttongregory.co.uk, 01962 863582,: http://www.duttongregory.co.uk,496960
DUTTON GREGORY LLP,BRN,Ambassador HouseSO15 2EY,02380 221344,operations@sra.org.uk, 02380 212132,,496962
DUTTON GREGORY LLP,BRN,23 Hinton RoadBH1 2EF,01202 315005,operations@sra.org.uk, 01202 315004,,496964
DWF LLP,HO,Centurion HouseM3 3AA,0161 603 5000,enquiries@dwf.co.uk, 0161 603 5050,: http://www.dwf.co.uk,469044
DWF LLP,BRN,5 St Paul's SquareL3 9AE,0151 907 3000,enqurires@dwf.co.uk, 0151 907 3030,: http://www.dwf.co.uk,469061
DWF LLP,BRN,Bridgewater PlaceLS11 5Dy,0113 261 6000,enquiries@dwf.co.uk, 0870 094 0939,: http://www.dwf.co.uk,469063
DWF LLP,BRN,6 Winckley SquarePR1 3JJ,01772 556677,enquiries@dwf.co.uk, 0870 166 7161,: http://www.dwf.co.uk,469064
DWF LLP,BRN,Capital HouseEC4N 7BL,0207 645 9500,enquiries@dwf.co.uk, 0207 645 9501,: http://www.dwf.co.uk,489807
DWYERS SOLICITORS,HO,176 Stamford Street CentralOL6 7LR,0161 308 3928,solicitors@dwyers.net, 0161 343 2410,: http://www.members.aol.com/johncdwyer.home.htm1,49081
DYNE DREWETT LLP,HO,11 Cheap StreetDT9 3PU,01935 813 691,info@dynedrewett.com, 01935 813 691,: http://www.dynedrewett.com,517117
EATON RYAN & TAYLOR,HO,Lombard House 145B3 3LP,0121 236 1999,info@ert-law.co.uk, 0121 236 1991,: http://www.ert-law.co.uk,173954
EDWIN COE LLP,HO,2 Stone BuildingsWC2A 3TH,020 7691 4000,law@edwincoe.com, 020 7691 4111,: http://www.edwincoe.com,462112
ELLIS JONES,BRN,99 Holdenhurst RoadBH8 8DY,01202 414000,business@ellisjones.co.uk, 01202 414014,: http://www.ellisjones.co.uk,366740
ELLIS TAYLOR LAW LLP,HO,44-45 Chancery LaneWC2A 1JB,0207 405 0206,operations@sra.org.uk, 0207 404 1191,: http://www.ellistaylor.com,520184
ELSE SOLICITORS LLP,HO,First AvenueDE14 2WE,01283 526200,helen.herniman@else.co.uk, 01283 510140,: http://www.elselaw.co.uk,513399
ELSE SOLICITORS LLP,BRN,37 - 39 Ludgate HillB3 1EH,0121 212 6560,operations@sra.org.uk, 0121 212 6561,,514119
EMB SOLICITORS,HO,49 Kingfisher DriveME5 7NY,01634 313 002,eliza.saied@embsolicitors.co.uk, 01634 313 002,: http://www.embsolicitors.co.uk,513887
EMMERSONS SOLICITORS,HO,52 John StreetSR1 1QN,0191 567 6667,operations@sra.org.uk, 0191 567 0808,: http://www.emmersons-solicitors.co.uk,282598
EMMERSONS SOLICITORS,BRN,EFER HouseNE3 1HA,0191 284 6989,gosforth@emmersons-solicitors.co.uk, 0191 285 1556,: http://www.emmersons-solicitors.co.uk,516108
EMW PICTON HOWELL LLP,HO,Procter HouseWC1V 6PG,0845 070 6000,operations@sra.org.uk,,: http://www.emwph.com,420635
EMW PICTON HOWELL LLP,BRN,Seebeck HouseMK5 8FR,0845 070 6000,operations@sra.org.uk,,,512154
ENERGY TRANSACT LLP,HO,Farringdon HurstGU34 3DH,0207 096 0116,operations@sra.org.uk, 0207 993 8887,,522372
ENERGY TRANSACT MANAGEMENT LTD,HO,78 Pall MallSW1Y 5EW,0207 096 0116,iangarrard@energytransact.co.uk, 0207 993 8887,,472678
EVERSHEDS LLP,HO,One Wood StreetEC2V 7WS,0845 497 9797,operations@sra.org.uk, 0845 497 4919,: http://www.eversheds.com,383181
EVERSHEDS LLP,BRN,115 Colmore RowB3 3AL,0845 497 9797,operations@sra.org.uk, 0845 497 1900,: http://www.eversheds.com,383182
EVERSHEDS LLP,BRN,Eversheds HouseM1 5ES,0845 497 9797,operations@sra.org.uk, 0845 497 8888,: http://www.eversheds.com,383183
EVERSHEDS LLP,BRN,Bridgewater PlaceLS11 5DR,0845 497 9797,operations@sra.org.uk, 0845 498 4994,: http://www.eversheds.com,383184
EVERSHEDS LLP,BRN,Central Square SouthNE1 3XX,0845 497 9797,operations@sra.org.uk, 0845 497 6499,: http://www.eversheds.com,383187
EVERSHEDS LLP,BRN,1 Royal Standard PlaceNG1 6FZ,0845 497 9797,operations@sra.org.uk, 0845 497 7477,: http://www.eversheds.com,383189
EVERSHEDS LLP,BRN,Franciscan HouseIP1 1UR,0845 497 9797,operations@sra.org.uk, 0845 497 2431,: http://www.eversheds.com,383190
EVERSHEDS LLP,BRN,Kett HouseCB1 2JY,0845 497 9797,operations@sra.org.uk, 0845 497 3777,: http://www.eversheds.com,383191
FARANI TAYLOR LLP,HO,Oldbourne HouseWC2A 1JE,0207 242 1666,operations@sra.org.uk, 0207 404 1191,,520186
FARRER & CO LLP,HO,66 Lincoln's Inn FieldsWC2A 3LH,0207 242 2022,mss@farrer.co.uk, 0207 242 9899,: http://www.farrer.co.uk,447822
FBC MANBY BOWDLER LLP,HO,George HouseWV2 4BZ,01902 578000,info@fbcmb.co.uk, 01902 311886,: http://www.fbcmb.co.uk,487405
FBC MANBY BOWDLER LLP,BRN,1 St. Leonards CloseWV16 4EL,01746 761436,info@fbcmb.co.uk, 01746 766764,: http://www.fbcmb.co.uk,487500
FBC MANBY BOWDLER LLP,BRN,Rowan HouseSY2 6LG,01743 241551,info@fbcmb.co.uk, 01743 241623,: http://www.fbcmb.co.uk,487503
FBC MANBY BOWDLER LLP,BRN,Blount HouseTF3 4NQ,01952 291525,info@fbcmb.co.uk, 01952 291921,: http://www.fbcmb.co.uk,487504
FBC MANBY BOWDLER LLP,BRN,6-10 George StreetWV2 4DN,01902 311711,info@fbcmb.co.uk, 01902 311102,: http://www.fbcmb.co.uk,487505
FBC MANBY BOWDLER LLP,BRN,11-12 New RoadWV13 2BL,01902 366566,info@fbcmb.co.uk, 01902 636455,: http://www.fbcmb.co.uk,487507
FBC MANBY BOWDLER LLP,BRN,Routh HouseTF3 4NJ,01952 292129,info@fbcmb.co.uk, 01952 291716,: http://www.fbcmb.co.uk,487508
FC RETAIL SERVICES LIMITED,HO,Cumberland CourtNG1 6HH,,colin.flanagan@freethcartwright.co.uk, 0115 8599603,,461828
FENCHURCH LAW LLP,HO,Warnford CourtEC2N 2AT,07540 309 928,rob_fink@yahoo.co.uk,,,524413
FENWICK ELLIOTT LLP,HO,Aldwych HouseWC2B 4HN,0207 421 1986,reception@fenwickelliott.co.uk, 0207 421 1987,: http://www.fenwickelliott.co.uk,400116
FENWICK FREETH LIMITED,BRN,1 Colton SquareLE1 1QH,0116 248 1100,operations@sra.org.uk, 0845 634 2590,,461831
FENWICK FREETH LIMITED,BRN,Cardinal SquareDE1 3QT,01332 361 000,operations@sra.org.uk, 01332 546 111,,461833
FENWICK FREETH LIMITED,BRN,First FloorM1 6FQ,0845 634 2540,operations@sra.org.uk, 0845 634 2541,,461834
FIELD FISHER WATERHOUSE LLP,HO,35 Vine StreetEC3N 2AA,0207 861 4000,info@ffw.com, 0207 488 0084,: http://www.ffw.com,441075
FINERS STEPHENS INNOCENT LLP,HO,179-185 Great Portland StreetW1W 5LS,020 7323 4000,marketing@fsilaw.co.uk, 020 7580 7069,,406212
FISHBURNS,HO,60 Fenchurch StreetEC3M 4AD,020 7280 8888,wood@fishburnslaw.com, 020 7280 8899,: http://www.fishburnslaw.com,370762
FISHER JONES GREENWOOD LLP,HO,Norfolk HouseCO2 7BA,01206 578282,info@fjg.co.uk, 01206 760282,: http://www.fjg.co.uk,400131
FISHER JONES GREENWOOD LLP,BRN,Unit 1ACO4 9YA,01206 835300,info@fjg.co.uk, 01206 835301,: http://www.fjg.co.uk,400135
FISHER MEREDITH LLP,HO,Blue Sky HouseSE11 4PT,020 7091 2700,info@fishermeredith.co.uk, 020 7091 2800,: http://www.fishermeredith.co.uk,466157
FISHER SCOGGINS WATERS LLP,HO,Hamilton HouseEC4Y 0HA,020 7489 2035,waters@fisherscogginswaters.com, 0207 183 8211,: http://www.fisherscoggins.com,364566
FLADGATE LLP,HO,25 North RowW1K 6DJ,020 7323 4747,fladgate@fladgate.com, 020 7629 4414,: http://www.fladgate.com,484783
FLINT BISHOP LLP,HO,St. Michaels CourtDE1 3HQ,01332 340211,operations@sra.org.uk, 01332 207601,: http://www.flintbishop.co.uk,509657
FODENS SOLICITORS,HO,58 High StreetTF13 6AE,01952 726111,sfoden@fodens.co.uk, 01952 726112,: http://www.fodens.co.uk,291250
FOLLETT STOCK LLP,HO,Truro Business ParkTR4 9NH,01872 241 700,info@follettstock.co.uk, 01872 245 980,: http://www.follettstock.co.uk,523917
FOLLETT STOCK LLP,BRN,Woodwater ParkEX2 5WT,01392 449 370,info@follettstock.co.uk, 01392 449 371,: http://www.follettstock.co.uk,533027
FOOT ANSTEY,HO,Salt Quay HousePL4 0BN,01752 675 000,operations@sra.org.uk, 01752 675 500,: http://www.footanstey.com,321319
FOOT ANSTEY,BRN,Senate CourtEX1 1NT,01392 411221,operations@sra.org.uk, 01392 685220,: http://www.footanstey.com,321325
FOOT ANSTEY,BRN,The QuadTA1 2PX,01823 625 600,info@foot-ansteys.co.uk, 01823 625 678,: http://www.footanstey.com,464061
FOOT ANSTEY INCORPORATING HANCOCK CAFFIN,BRN,Princes HouseTR1 2EY,01872 243300,operations@sra.org.uk, 01872 242458,: http://www.footanstry.com,472125
FOOT ANSTEY INCORPRATION HANCOCK CAFFIN,BRN,The Old Manison HouseTR1 2HD,,operations@sra.org.uk,,: http://www.footanstey.com,472123
FORBES,HO,Rutherford HouseBB1 8DD,01254 54374,personnelrutherford@forbessolicitors.co.uk, 01254 52347,: http://www.forbessolicitors.co.uk,46408
FORBES,BRN,13-15 Cannon StreetBB5 1NJ,01254 872111,graeme.parkinson@forbessolicitors.co.uk, 01254 399795,,46410
FORBES,BRN,73 NorthgateBB2 1AA,01254 580000,mike.blacklidge@forbessolicitors.co.uk, 01254 682392,,46412
FORBES,BRN,Marsden HouseBB1 8DA,01254 662831,martin.crabtree@forbessolicitors.co.uk, 01254 681104,,46413
